Time,X,Z,DisplayWeight_t,LifMag0Accum,LifMag1Accum,LifMag2Accum,LifMag3Accum,LifMag4Accum
0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.036,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.043,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.054,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.062,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.070,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.081,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.093,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.101,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.108,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.118,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.126,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.133,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.142,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.158,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.164,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.174,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.182,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.191,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.199,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.207,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.214,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.223,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.229,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.238,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.245,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.253,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.260,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.268,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.277,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.284,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.293,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.307,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.316,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.324,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.332,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.340,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.348,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.358,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.365,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.375,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.382,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.390,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.398,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.405,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.412,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.419,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.427,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.434,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.441,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.448,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.457,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.463,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.470,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.478,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.485,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.495,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.503,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.515,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.524,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.533,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.541,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.550,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
