sampleIndex,time,isConnected,appFocused,isValid,gameScreenX,gameScreenY,clampedGameScreenX,clampedGameScreenY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight
0,0.0282,True,True,1,692.55,234.12,692.55,234.12,0.360701,0.216781,692.55,234.12,1920,1080
1,0.0437,True,True,1,688.42,233.87,688.42,233.87,0.358551,0.216545,688.42,233.87,1920,1080
2,0.0574,True,True,1,688.42,233.87,688.42,233.87,0.358551,0.216545,688.42,233.87,1920,1080
3,0.0649,True,True,1,688.42,233.87,688.42,233.87,0.358551,0.216545,688.42,233.87,1920,1080
4,0.0915,True,True,1,684.11,232.60,684.11,232.60,0.356306,0.215375,684.11,232.60,1920,1080
5,0.1071,True,True,1,681.68,230.04,681.68,230.04,0.355040,0.212997,681.68,230.04,1920,1080
6,0.1301,True,True,1,681.68,230.04,681.68,230.04,0.355040,0.212997,681.68,230.04,1920,1080
7,0.1459,True,True,1,681.97,226.08,681.97,226.08,0.355191,0.209334,681.97,226.08,1920,1080
8,0.1653,True,True,1,680.81,222.62,680.81,222.62,0.354586,0.206126,680.81,222.62,1920,1080
9,0.1911,True,True,1,680.81,222.62,680.81,222.62,0.354586,0.206126,680.81,222.62,1920,1080
10,0.2059,True,True,1,679.54,221.81,679.54,221.81,0.353927,0.205375,679.54,221.81,1920,1080
11,0.2332,True,True,1,679.56,221.89,679.56,221.89,0.353939,0.205457,679.56,221.89,1920,1080
12,0.2479,True,True,1,679.56,221.89,679.56,221.89,0.353939,0.205457,679.56,221.89,1920,1080
13,0.2654,True,True,1,679.12,221.67,679.12,221.67,0.353707,0.205253,679.12,221.67,1920,1080
14,0.2908,True,True,1,678.68,222.92,678.68,222.92,0.353481,0.206407,678.68,222.92,1920,1080
15,0.3068,True,True,1,678.68,222.92,678.68,222.92,0.353481,0.206407,678.68,222.92,1920,1080
16,0.3298,True,True,1,678.67,224.14,678.67,224.14,0.353472,0.207541,678.67,224.14,1920,1080
17,0.3448,True,True,1,679.29,225.36,679.29,225.36,0.353799,0.208669,679.29,225.36,1920,1080
18,0.3684,True,True,1,679.29,225.36,679.29,225.36,0.353799,0.208669,679.29,225.36,1920,1080
19,0.3850,True,True,1,680.23,227.39,680.23,227.39,0.354285,0.210549,680.23,227.39,1920,1080
20,0.4082,True,True,1,681.77,226.89,681.77,226.89,0.355088,0.210086,681.77,226.89,1920,1080
21,0.4302,True,True,1,681.77,226.89,681.77,226.89,0.355088,0.210086,681.77,226.89,1920,1080
22,0.4445,True,True,1,683.00,235.65,683.00,235.65,0.355730,0.218194,683.00,235.65,1920,1080
23,0.4676,True,True,1,666.74,270.18,666.74,270.18,0.347259,0.250166,666.74,270.18,1920,1080
24,0.4927,True,True,1,645.60,346.49,645.60,346.49,0.336248,0.320822,645.60,346.49,1920,1080
25,0.5082,True,True,1,645.60,346.49,645.60,346.49,0.336248,0.320822,645.60,346.49,1920,1080
26,0.5263,True,True,1,648.90,434.84,648.90,434.84,0.337968,0.402630,648.90,434.84,1920,1080
27,0.5523,True,True,1,648.90,434.84,648.90,434.84,0.337968,0.402630,648.90,434.84,1920,1080
28,0.5695,True,True,1,660.36,502.54,660.36,502.54,0.343938,0.465312,660.36,502.54,1920,1080
29,0.5904,True,True,1,674.93,541.31,674.93,541.31,0.351526,0.501211,674.93,541.31,1920,1080
30,0.6063,True,True,1,674.93,541.31,674.93,541.31,0.351526,0.501211,674.93,541.31,1920,1080
31,0.6252,True,True,1,685.14,568.11,685.14,568.11,0.356843,0.526025,685.14,568.11,1920,1080
32,0.6495,True,True,1,697.44,583.85,697.44,583.85,0.363251,0.540599,697.44,583.85,1920,1080
33,0.6659,True,True,1,697.44,583.85,697.44,583.85,0.363251,0.540599,697.44,583.85,1920,1080
34,0.6918,True,True,1,700.03,591.82,700.03,591.82,0.364598,0.547979,700.03,591.82,1920,1080
35,0.7090,True,True,1,700.52,599.76,700.52,599.76,0.364854,0.555336,700.52,599.76,1920,1080
36,0.7269,True,True,1,700.52,599.76,700.52,599.76,0.364854,0.555336,700.52,599.76,1920,1080
37,0.7535,True,True,1,706.44,605.96,706.44,605.96,0.367936,0.561075,706.44,605.96,1920,1080
38,0.7722,True,True,1,711.30,604.07,711.30,604.07,0.370466,0.559319,711.30,604.07,1920,1080
39,0.7948,True,True,1,711.30,604.07,711.30,604.07,0.370466,0.559319,711.30,604.07,1920,1080
40,0.8064,True,True,1,713.91,607.93,713.91,607.93,0.371826,0.562895,713.91,607.93,1920,1080
41,0.8289,True,True,1,717.52,610.50,717.52,610.50,0.373707,0.565279,717.52,610.50,1920,1080
42,0.8572,True,True,1,719.80,611.75,719.80,611.75,0.374898,0.566437,719.80,611.75,1920,1080
43,0.8673,True,True,1,719.80,611.75,719.80,611.75,0.374898,0.566437,719.80,611.75,1920,1080
44,0.8880,True,True,1,721.12,609.82,721.12,609.82,0.375584,0.564650,721.12,609.82,1920,1080
45,0.9098,True,True,1,721.12,609.82,721.12,609.82,0.375584,0.564650,721.12,609.82,1920,1080
46,0.9267,True,True,1,722.08,611.66,722.08,611.66,0.376083,0.566349,722.08,611.66,1920,1080
47,0.9519,True,True,1,723.95,609.87,723.95,609.87,0.377058,0.564695,723.95,609.87,1920,1080
