Time,X,Z,DisplayWeight_t,LifMag0Accum,LifMag1Accum,LifMag2Accum,LifMag3Accum,LifMag4Accum
0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.028,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.044,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.057,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.065,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.075,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.082,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.092,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.098,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.107,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.115,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.123,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.139,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.146,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.165,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.174,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.183,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.191,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.198,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.206,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.215,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.224,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.233,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.241,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.248,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.257,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.265,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.274,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.281,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.291,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.298,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.307,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.314,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.321,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.338,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.345,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.352,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.361,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.368,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.377,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.385,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.394,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.408,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.416,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.423,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.430,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.437,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.453,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.460,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.468,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.476,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.483,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.493,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.508,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.517,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.526,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.535,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.543,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.552,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.570,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.581,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.590,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.599,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.606,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.616,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
