sampleIndex,time,isConnected,appFocused,isValid,gameScreenX,gameScreenY,clampedGameScreenX,clampedGameScreenY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight
0,0.0192,True,True,1,962.47,493.56,962.47,493.56,0.501286,0.456997,962.47,493.56,1920,1080
1,0.0383,True,True,1,970.43,499.26,970.43,499.26,0.505434,0.462281,970.43,499.26,1920,1080
2,0.0533,True,True,1,970.43,499.26,970.43,499.26,0.505434,0.462281,970.43,499.26,1920,1080
3,0.0810,True,True,1,975.65,505.27,975.65,505.27,0.508153,0.467845,975.65,505.27,1920,1080
4,0.0955,True,True,1,982.23,508.73,982.23,508.73,0.511577,0.471050,982.23,508.73,1920,1080
5,0.1178,True,True,1,982.23,508.73,982.23,508.73,0.511577,0.471050,982.23,508.73,1920,1080
6,0.1345,True,True,1,991.55,510.75,991.55,510.75,0.516434,0.472919,991.55,510.75,1920,1080
7,0.1574,True,True,1,994.13,519.84,994.13,519.84,0.517774,0.481338,994.13,519.84,1920,1080
8,0.1733,True,True,1,994.13,519.84,994.13,519.84,0.517774,0.481338,994.13,519.84,1920,1080
9,0.1926,True,True,1,996.49,523.56,996.49,523.56,0.519003,0.484775,996.49,523.56,1920,1080
10,0.2155,True,True,1,1003.17,521.94,1003.17,521.94,0.522485,0.483278,1003.17,521.94,1920,1080
11,0.2375,True,True,1,1003.17,521.94,1003.17,521.94,0.522485,0.483278,1003.17,521.94,1920,1080
12,0.2584,True,True,1,998.34,525.78,998.34,525.78,0.519971,0.486834,998.34,525.78,1920,1080
13,0.2731,True,True,1,998.34,525.78,998.34,525.78,0.519971,0.486834,998.34,525.78,1920,1080
14,0.2949,True,True,1,986.44,517.43,986.44,517.43,0.513769,0.479100,986.44,517.43,1920,1080
15,0.3144,True,True,1,951.62,501.38,951.62,501.38,0.495635,0.464244,951.62,501.38,1920,1080
16,0.3337,True,True,1,951.62,501.38,951.62,501.38,0.495635,0.464244,951.62,501.38,1920,1080
17,0.3559,True,True,1,924.65,502.96,924.65,502.96,0.481587,0.465702,924.65,502.96,1920,1080
18,0.3773,True,True,1,947.67,531.52,947.67,531.52,0.493578,0.492150,947.67,531.52,1920,1080
19,0.3979,True,True,1,973.50,575.36,973.50,575.36,0.507034,0.532736,973.50,575.36,1920,1080
