Time,JoyStick2Horizontal,JoyStick2Vertical,JoyStick3Vertical,JoyStick2Slider
0.000,0.0000,0.0000,0.0000,-1.0000
0.019,0.0000,0.0000,0.0000,-1.0000
0.030,0.0000,0.0000,0.0000,-1.0000
0.036,0.0000,0.0000,0.0000,-1.0000
0.044,0.0000,0.0000,0.0000,-1.0000
0.051,0.0000,0.0000,0.0000,-1.0000
0.061,0.0000,0.0000,0.0000,-1.0000
0.071,0.0000,0.0000,0.0000,-1.0000
0.078,0.0000,0.0000,0.0000,-1.0000
0.085,0.0000,0.0000,0.0000,-1.0000
0.093,0.0000,0.0000,0.0000,-1.0000
0.101,0.0000,0.0000,0.0000,-1.0000
0.108,0.0000,0.0000,0.0000,-1.0000
0.115,0.0000,0.0000,0.0000,-1.0000
0.122,0.0000,0.0000,0.0000,-1.0000
0.128,0.0000,0.0000,0.0000,-1.0000
0.135,0.0000,0.0000,0.0000,-1.0000
0.142,0.0000,0.0000,0.0000,-1.0000
0.148,0.0000,0.0000,0.0000,-1.0000
0.154,0.0000,0.0000,0.0000,-1.0000
0.162,0.0000,0.0000,0.0000,-1.0000
0.169,0.0000,0.0000,0.0000,-1.0000
0.176,0.0000,0.0000,0.0000,-1.0000
0.183,0.0000,0.0000,0.0000,-1.0000
0.190,0.0000,0.0000,0.0000,-1.0000
0.197,0.0000,0.0000,0.0000,-1.0000
0.204,0.0000,0.0000,0.0000,-1.0000
0.210,0.0000,0.0000,0.0000,-1.0000
0.219,0.0000,0.0000,0.0000,-1.0000
0.226,0.0000,0.0000,0.0000,-1.0000
0.233,0.0000,0.0000,0.0000,-1.0000
0.240,0.0000,0.0000,0.0000,-1.0000
0.246,0.0000,0.0000,0.0000,-1.0000
0.253,0.0000,0.0000,0.0000,-1.0000
0.261,0.0000,0.0000,0.0000,-1.0000
0.267,0.0000,0.0000,0.0000,-1.0000
0.274,0.0000,0.0000,0.0000,-1.0000
0.281,0.0000,0.0000,0.0000,-1.0000
0.288,0.0000,0.0000,0.0000,-1.0000
0.296,0.0000,0.0000,0.0000,-1.0000
0.302,0.0000,0.0000,0.0000,-1.0000
0.309,0.0000,0.0000,0.0000,-1.0000
0.315,0.0000,0.0000,0.0000,-1.0000
0.322,0.0000,0.0000,0.0000,-1.0000
0.330,0.0000,0.0000,0.0000,-1.0000
0.336,0.0000,0.0000,0.0000,-1.0000
0.343,0.0000,0.0000,0.0000,-1.0000
0.351,0.0000,0.0000,0.0000,-1.0000
0.361,0.0000,0.0000,0.0000,-1.0000
0.368,0.0000,0.0000,0.0000,-1.0000
0.377,0.0000,0.0000,0.0000,-1.0000
0.385,0.0000,0.0000,0.0000,-1.0000
0.395,0.0000,0.0000,0.0000,-1.0000
0.401,0.0000,0.0000,0.0000,-1.0000
0.412,0.0000,0.0000,0.0000,-1.0000
0.421,0.0000,0.0000,0.0000,-1.0000
0.430,0.0000,0.0000,0.0000,-1.0000
0.440,0.0000,0.0000,0.0000,-1.0000
0.448,0.0000,0.0000,0.0000,-1.0000
0.461,0.0000,0.0000,0.0000,-1.0000
0.473,0.0000,0.0000,0.0000,-1.0000
0.495,0.0000,0.0000,0.0000,-1.0000
0.507,0.0000,0.0000,0.0000,-1.0000
0.517,0.0000,0.0000,0.0000,-1.0000
0.531,0.0000,0.0000,0.0000,-1.0000
0.540,0.0000,0.0000,0.0000,-1.0000
0.547,0.0000,0.0000,0.0000,-1.0000
0.556,0.0000,0.0000,0.0000,-1.0000
0.565,0.0000,0.0000,0.0000,-1.0000
0.572,0.0000,0.0000,0.0000,-1.0000
0.581,0.0000,0.0000,0.0000,-1.0000
0.589,0.0000,0.0000,0.0000,-1.0000
0.598,0.0000,0.0000,0.0000,-1.0000
0.606,0.0000,0.0000,0.0000,-1.0000
0.613,0.0000,0.0000,0.0000,-1.0000
0.622,0.0000,0.0000,0.0000,-1.0000
0.630,0.0000,0.0000,0.0000,-1.0000
0.639,0.0000,0.0000,0.0000,-1.0000
0.647,0.0000,0.0000,0.0000,-1.0000
0.655,0.0000,0.0000,0.0000,-1.0000
0.664,0.0000,0.0000,0.0000,-1.0000
0.673,0.0000,0.0000,0.0000,-1.0000
0.682,0.0000,0.0000,0.0000,-1.0000
0.691,0.0000,0.0000,0.0000,-1.0000
0.699,0.0000,0.0000,0.0000,-1.0000
0.707,0.0000,0.0000,0.0000,-1.0000
0.714,0.0000,0.0000,0.0000,-1.0000
0.723,0.0000,0.0000,0.0000,-1.0000
0.730,0.0000,0.0000,0.0000,-1.0000
0.738,0.0000,0.0000,0.0000,-1.0000
0.747,0.0000,0.0000,0.0000,-1.0000
0.753,0.0000,0.0000,0.0000,-1.0000
0.760,0.0000,0.0000,0.0000,-1.0000
0.767,0.0000,0.0000,0.0000,-1.0000
0.774,0.0000,0.0000,0.0000,-1.0000
0.782,0.0000,0.0000,0.0000,-1.0000
0.791,0.0000,0.0000,0.0000,-1.0000
0.799,0.0000,0.0000,0.0000,-1.0000
0.807,0.0000,0.0000,0.0000,-1.0000
0.814,0.0000,0.0000,0.0000,-1.0000
0.822,0.0000,0.0000,0.0000,-1.0000
0.830,0.0000,0.0000,0.0000,-1.0000
0.837,0.0000,0.0000,0.0000,-1.0000
0.845,0.0000,0.0000,0.0000,-1.0000
0.851,0.0000,0.0000,0.0000,-1.0000
0.861,0.0000,0.0000,0.0000,-1.0000
0.868,0.0000,0.0000,0.0000,-1.0000
0.877,0.0000,0.0000,0.0000,-1.0000
0.884,0.0000,0.0000,0.0000,-1.0000
0.893,0.0000,0.0000,0.0000,-1.0000
0.902,0.0000,0.0000,0.0000,-1.0000
0.910,0.0000,0.0000,0.0000,-1.0000
0.918,0.0000,0.0000,0.0000,-1.0000
0.925,0.0000,0.0000,0.0000,-1.0000
0.932,0.0000,0.0000,0.0000,-1.0000
0.940,0.0000,0.0000,0.0000,-1.0000
0.946,0.0000,0.0000,0.0000,-1.0000
0.953,0.0000,0.0000,0.0000,-1.0000
0.962,0.0000,0.0000,0.0000,-1.0000
0.969,0.0000,0.0000,0.0000,-1.0000
0.977,0.0000,0.0000,0.0000,-1.0000
0.985,0.0000,0.0000,0.0000,-1.0000
0.992,0.0000,0.0000,0.0000,-1.0000
0.999,0.0000,0.0000,0.0000,-1.0000
1.007,0.0000,0.0000,0.0000,-1.0000
1.013,0.0000,0.0000,0.0000,-1.0000
1.021,0.0000,0.0000,0.0000,-1.0000
1.030,0.0000,0.0000,0.0000,-1.0000
1.038,0.0000,0.0000,0.0000,-1.0000
1.048,0.0000,0.0000,0.0000,-1.0000
1.055,0.0000,0.0000,0.0000,-1.0000
1.063,0.0000,0.0000,0.0000,-1.0000
1.071,0.0000,0.0000,0.0000,-1.0000
1.080,0.0000,0.0000,0.0000,-1.0000
1.087,0.0000,0.0000,0.0000,-1.0000
1.096,0.0000,0.0000,0.0000,-1.0000
1.106,0.0000,0.0000,0.0000,-1.0000
1.114,0.0000,0.0000,0.0000,-1.0000
1.122,0.0000,0.0000,0.0000,-1.0000
1.129,0.0000,0.0000,0.0000,-1.0000
1.138,0.0000,0.0000,0.0000,-1.0000
1.145,0.0000,0.0000,0.0000,-1.0000
1.152,0.0000,0.0000,0.0000,-1.0000
1.161,0.0000,0.0000,0.0000,-1.0000
1.167,0.0000,0.0000,0.0000,-1.0000
1.175,0.0000,0.0000,0.0000,-1.0000
1.182,0.0000,0.0000,0.0000,-1.0000
1.189,0.0000,0.0000,0.0000,-1.0000
1.197,0.0000,0.0000,0.0000,-1.0000
1.204,0.0000,0.0000,0.0000,-1.0000
1.210,0.0000,0.0000,0.0000,-1.0000
1.219,0.0000,0.0000,0.0000,-1.0000
1.227,0.0000,0.0000,0.0000,-1.0000
1.234,0.0000,0.0000,0.0000,-1.0000
1.242,0.0000,0.0000,0.0000,-1.0000
1.249,0.0000,0.0000,0.0000,-1.0000
1.258,0.0000,0.0000,0.0000,-1.0000
1.266,0.0000,0.0000,0.0000,-1.0000
1.273,0.0000,0.0000,0.0000,-1.0000
1.281,0.0000,0.0000,0.0000,-1.0000
1.290,0.0000,0.0000,0.0000,-1.0000
1.298,0.0000,0.0000,0.0000,-1.0000
1.305,0.0000,0.0000,0.0000,-1.0000
1.313,0.0000,0.0000,0.0000,-1.0000
1.321,0.0000,0.0000,0.0000,-1.0000
1.328,0.0000,0.0000,0.0000,-1.0000
1.334,0.0000,0.0000,0.0000,-1.0000
1.343,0.0000,0.0000,0.0000,-1.0000
1.349,0.0000,0.0000,0.0000,-1.0000
1.358,0.0000,0.0000,0.0000,-1.0000
1.364,0.0000,0.0000,0.0000,-1.0000
1.372,0.0000,0.0000,0.0000,-1.0000
1.381,0.0000,0.0000,0.0000,-1.0000
1.388,0.0000,0.0000,0.0000,-1.0000
1.396,0.0000,0.0000,0.0000,-1.0000
1.402,0.0000,0.0000,0.0000,-1.0000
1.409,0.0000,0.0000,0.0000,-1.0000
1.416,0.0000,0.0000,0.0000,-1.0000
1.423,0.0000,0.0000,0.0000,-1.0000
1.429,0.0000,0.0000,0.0000,-1.0000
1.437,0.0000,0.0000,0.0000,-1.0000
1.445,0.0000,0.0000,0.0000,-1.0000
1.452,0.0000,0.0000,0.0000,-1.0000
1.460,0.0000,0.0000,0.0000,-1.0000
1.467,0.0000,0.0000,0.0000,-1.0000
1.476,0.0000,0.0000,0.0000,-1.0000
1.484,0.0000,0.0000,0.0000,-1.0000
1.491,0.0000,0.0000,0.0000,-1.0000
1.500,0.0000,0.0000,0.0000,-1.0000
1.508,0.0000,0.0000,0.0000,-1.0000
1.516,0.0000,0.0000,0.0000,-1.0000
1.525,0.0000,0.0000,0.0000,-1.0000
1.532,0.0000,0.0000,0.0000,-1.0000
1.540,0.0000,0.0000,0.0000,-1.0000
1.547,0.0000,0.0000,0.0000,-1.0000
1.553,0.0000,0.0000,0.0000,-1.0000
1.562,0.0000,0.0000,0.0000,-1.0000
1.568,0.0000,0.0000,0.0000,-1.0000
1.576,0.0000,0.0000,0.0000,-1.0000
1.582,0.0000,0.0000,0.0000,-1.0000
1.588,0.0000,0.0000,0.0000,-1.0000
1.595,0.0000,0.0000,0.0000,-1.0000
1.601,0.0000,0.0000,0.0000,-1.0000
1.608,0.0000,0.0000,0.0000,-1.0000
1.615,0.0000,0.0000,0.0000,-1.0000
1.622,0.0000,0.0000,0.0000,-1.0000
