Time,JoyStick2Horizontal,JoyStick2Vertical,JoyStick3Vertical,JoyStick2Slider
0.000,0.0000,0.0000,0.0000,-1.0000
0.019,0.0000,0.0000,0.0000,-1.0000
0.030,0.0000,0.0000,0.0000,-1.0000
0.038,0.0000,0.0000,0.0000,-1.0000
0.046,0.0000,0.0000,0.0000,-1.0000
0.053,0.0000,0.0000,0.0000,-1.0000
0.061,0.0000,0.0000,0.0000,-1.0000
0.070,0.0000,0.0000,0.0000,-1.0000
0.081,0.0000,0.0000,0.0000,-1.0000
0.088,0.0000,0.0000,0.0000,-1.0000
0.095,0.0000,0.0000,0.0000,-1.0000
0.102,0.0000,0.0000,0.0000,-1.0000
0.110,0.0000,0.0000,0.0000,-1.0000
0.118,0.0000,0.0000,0.0000,-1.0000
0.126,0.0000,0.0000,0.0000,-1.0000
0.134,0.0000,0.0000,0.0000,-1.0000
0.143,0.0000,0.0000,0.0000,-1.0000
0.149,0.0000,0.0000,0.0000,-1.0000
0.157,0.0000,0.0000,0.0000,-1.0000
0.164,0.0000,0.0000,0.0000,-1.0000
0.173,0.0000,0.0000,0.0000,-1.0000
0.179,0.0000,0.0000,0.0000,-1.0000
0.185,0.0000,0.0000,0.0000,-1.0000
0.193,0.0000,0.0000,0.0000,-1.0000
0.200,0.0000,0.0000,0.0000,-1.0000
0.208,0.0000,0.0000,0.0000,-1.0000
0.215,0.0000,0.0000,0.0000,-1.0000
0.223,0.0000,0.0000,0.0000,-1.0000
0.230,0.0000,0.0000,0.0000,-1.0000
0.238,0.0000,0.0000,0.0000,-1.0000
0.244,0.0000,0.0000,0.0000,-1.0000
0.251,0.0000,0.0000,0.0000,-1.0000
0.258,0.0000,0.0000,0.0000,-1.0000
0.265,0.0000,0.0000,0.0000,-1.0000
0.273,0.0000,0.0000,0.0000,-1.0000
0.281,0.0000,0.0000,0.0000,-1.0000
0.287,0.0000,0.0000,0.0000,-1.0000
0.295,0.0000,0.0000,0.0000,-1.0000
0.300,0.0000,0.0000,0.0000,-1.0000
0.307,0.0000,0.0000,0.0000,-1.0000
0.314,0.0000,0.0000,0.0000,-1.0000
0.321,0.0000,0.0000,0.0000,-1.0000
0.328,0.0000,0.0000,0.0000,-1.0000
0.334,0.0000,0.0000,0.0000,-1.0000
0.341,0.0000,0.0000,0.0000,-1.0000
0.347,0.0000,0.0000,0.0000,-1.0000
0.356,0.0000,0.0000,0.0000,-1.0000
0.362,0.0000,0.0000,0.0000,-1.0000
0.369,0.0000,0.0000,0.0000,-1.0000
0.377,0.0000,0.0000,0.0000,-1.0000
0.383,0.0000,0.0000,0.0000,-1.0000
0.390,0.0000,0.0000,0.0000,-1.0000
0.398,0.0000,0.0000,0.0000,-1.0000
0.406,0.0000,0.0000,0.0000,-1.0000
0.414,0.0000,0.0000,0.0000,-1.0000
0.422,0.0000,0.0000,0.0000,-1.0000
0.430,0.0000,0.0000,0.0000,-1.0000
0.440,0.0000,0.0000,0.0000,-1.0000
0.448,0.0000,0.0000,0.0000,-1.0000
0.459,0.0000,0.0000,0.0000,-1.0000
0.466,0.0000,0.0000,0.0000,-1.0000
0.476,0.0000,0.0000,0.0000,-1.0000
0.485,0.0000,0.0000,0.0000,-1.0000
0.494,0.0000,0.0000,0.0000,-1.0000
0.504,0.0000,0.0000,0.0000,-1.0000
0.517,0.0000,0.0000,0.0000,-1.0000
0.526,0.0000,0.0000,0.0000,-1.0000
0.535,0.0000,0.0000,0.0000,-1.0000
0.545,0.0000,0.0000,0.0000,-1.0000
0.556,0.0000,0.0000,0.0000,-1.0000
0.565,0.0000,0.0000,0.0000,-1.0000
0.575,0.0000,0.0000,0.0000,-1.0000
0.584,0.0000,0.0000,0.0000,-1.0000
0.595,0.0000,0.0000,0.0000,-1.0000
0.602,0.0000,0.0000,0.0000,-1.0000
0.610,0.0000,0.0000,0.0000,-1.0000
0.618,0.0000,0.0000,0.0000,-1.0000
0.626,0.0000,0.0000,0.0000,-1.0000
0.634,0.0000,0.0000,0.0000,-1.0000
0.642,0.0000,0.0000,0.0000,-1.0000
0.649,0.0000,0.0000,0.0000,-1.0000
0.658,0.0000,0.0000,0.0000,-1.0000
0.666,0.0000,0.0000,0.0000,-1.0000
0.677,0.0000,0.0000,0.0000,-1.0000
0.685,0.0000,0.0000,0.0000,-1.0000
0.694,0.0000,0.0000,0.0000,-1.0000
0.701,0.0000,0.0000,0.0000,-1.0000
0.709,0.0000,0.0000,0.0000,-1.0000
0.716,0.0000,0.0000,0.0000,-1.0000
0.724,0.0000,0.0000,0.0000,-1.0000
0.732,0.0000,0.0000,0.0000,-1.0000
0.741,0.0000,0.0000,0.0000,-1.0000
0.748,0.0000,0.0000,0.0000,-1.0000
0.758,0.0000,0.0000,0.0000,-1.0000
0.766,0.0000,0.0000,0.0000,-1.0000
0.775,0.0000,0.0000,0.0000,-1.0000
0.783,0.0000,0.0000,0.0000,-1.0000
0.791,0.0000,0.0000,0.0000,-1.0000
0.800,0.0000,0.0000,0.0000,-1.0000
0.808,0.0000,0.0000,0.0000,-1.0000
0.816,0.0000,0.0000,0.0000,-1.0000
0.825,0.0000,0.0000,0.0000,-1.0000
0.835,0.0000,0.0000,0.0000,-1.0000
0.846,0.0000,0.0000,0.0000,-1.0000
0.855,0.0000,0.0000,0.0000,-1.0000
0.865,0.0000,0.0000,0.0000,-1.0000
0.878,0.0000,0.0000,0.0000,-1.0000
0.887,0.0000,0.0000,0.0000,-1.0000
0.898,0.0000,0.0000,0.0000,-1.0000
0.909,0.0000,0.0000,0.0000,-1.0000
0.920,0.0000,0.0000,0.0000,-1.0000
0.928,0.0000,0.0000,0.0000,-1.0000
0.937,0.0000,0.0000,0.0000,-1.0000
0.945,0.0000,0.0000,0.0000,-1.0000
0.955,0.0000,0.0000,0.0000,-1.0000
0.962,0.0000,0.0000,0.0000,-1.0000
0.969,0.0000,0.0000,0.0000,-1.0000
0.979,0.0000,0.0000,0.0000,-1.0000
0.986,0.0000,0.0000,0.0000,-1.0000
0.994,0.0000,0.0000,0.0000,-1.0000
1.002,0.0000,0.0000,0.0000,-1.0000
1.010,0.0000,0.0000,0.0000,-1.0000
1.018,0.0000,0.0000,0.0000,-1.0000
1.026,0.0000,0.0000,0.0000,-1.0000
1.034,0.0000,0.0000,0.0000,-1.0000
1.041,0.0000,0.0000,0.0000,-1.0000
1.049,0.0000,0.0000,0.0000,-1.0000
1.057,0.0000,0.0000,0.0000,-1.0000
1.065,0.0000,0.0000,0.0000,-1.0000
1.074,0.0000,0.0000,0.0000,-1.0000
1.081,0.0000,0.0000,0.0000,-1.0000
1.087,0.0000,0.0000,0.0000,-1.0000
1.095,0.0000,0.0000,0.0000,-1.0000
1.102,0.0000,0.0000,0.0000,-1.0000
1.110,0.0000,0.0000,0.0000,-1.0000
1.117,0.0000,0.0000,0.0000,-1.0000
1.124,0.0000,0.0000,0.0000,-1.0000
1.131,0.0000,0.0000,0.0000,-1.0000
1.139,0.0000,0.0000,0.0000,-1.0000
1.145,0.0000,0.0000,0.0000,-1.0000
1.152,0.0000,0.0000,0.0000,-1.0000
1.160,0.0000,0.0000,0.0000,-1.0000
1.167,0.0000,0.0000,0.0000,-1.0000
1.175,0.0000,0.0000,0.0000,-1.0000
1.181,0.0000,0.0000,0.0000,-1.0000
1.188,0.0000,0.0000,0.0000,-1.0000
1.196,0.0000,0.0000,0.0000,-1.0000
1.202,0.0000,0.0000,0.0000,-1.0000
1.209,0.0000,0.0000,0.0000,-1.0000
1.216,0.0000,0.0000,0.0000,-1.0000
1.225,0.0000,0.0000,0.0000,-1.0000
1.232,0.0000,0.0000,0.0000,-1.0000
1.242,0.0000,0.0000,0.0000,-1.0000
1.251,0.0000,0.0000,0.0000,-1.0000
1.260,0.0000,0.0000,0.0000,-1.0000
1.268,0.0000,0.0000,0.0000,-1.0000
1.277,0.0000,0.0000,0.0000,-1.0000
1.284,0.0000,0.0000,0.0000,-1.0000
1.294,0.0000,0.0000,0.0000,-1.0000
1.302,0.0000,0.0000,0.0000,-1.0000
1.310,0.0000,0.0000,0.0000,-1.0000
1.321,0.0000,0.0000,0.0000,-1.0000
1.327,0.0000,0.0000,0.0000,-1.0000
1.338,0.0000,0.0000,0.0000,-1.0000
1.347,0.0000,0.0000,0.0000,-1.0000
1.354,0.0000,0.0000,0.0000,-1.0000
1.361,0.0000,0.0000,0.0000,-1.0000
1.368,0.0000,0.0000,0.0000,-1.0000
1.378,0.0000,0.0000,0.0000,-1.0000
1.384,0.0000,0.0000,0.0000,-1.0000
1.391,0.0000,0.0000,0.0000,-1.0000
1.398,0.0000,0.0000,0.0000,-1.0000
1.405,0.0000,0.0000,0.0000,-1.0000
1.414,0.0000,0.0000,0.0000,-1.0000
1.428,0.0000,0.0000,0.0000,-1.0000
1.437,0.0000,0.0000,0.0000,-1.0000
1.444,0.0000,0.0000,0.0000,-1.0000
1.450,0.0000,0.0000,0.0000,-1.0000
1.458,0.0000,0.0000,0.0000,-1.0000
1.465,0.0000,0.0000,0.0000,-1.0000
1.474,0.0000,0.0000,0.0000,-1.0000
1.481,0.0000,0.0000,0.0000,-1.0000
1.488,0.0000,0.0000,0.0000,-1.0000
1.497,0.0000,0.0000,0.0000,-1.0000
1.508,0.0000,0.0000,0.0000,-1.0000
1.516,0.0000,0.0000,0.0000,-1.0000
1.523,0.0000,0.0000,0.0000,-1.0000
1.531,0.0000,0.0000,0.0000,-1.0000
1.541,0.0000,0.0000,0.0000,-1.0000
1.549,0.0000,0.0000,0.0000,-1.0000
1.559,0.0000,0.0000,0.0000,-1.0000
1.568,0.0000,0.0000,0.0000,-1.0000
1.580,0.0000,0.0000,0.0000,-1.0000
1.589,0.0000,0.0000,0.0000,-1.0000
1.598,0.0000,0.0000,0.0000,-1.0000
1.606,0.0000,0.0000,0.0000,-1.0000
1.615,0.0000,0.0000,0.0000,-1.0000
1.623,0.0000,0.0000,0.0000,-1.0000
1.631,0.0000,0.0000,0.0000,-1.0000
1.640,0.0000,0.0000,0.0000,-1.0000
1.648,0.0000,0.0000,0.0000,-1.0000
1.657,0.0000,0.0000,0.0000,-1.0000
1.665,0.0000,0.0000,0.0000,-1.0000
1.673,0.0000,0.0000,0.0000,-1.0000
1.681,0.0000,0.0000,0.0000,-1.0000
1.687,0.0000,0.0000,0.0000,-1.0000
