sampleIndex,time,isConnected,appFocused,isValid,gameScreenX,gameScreenY,clampedGameScreenX,clampedGameScreenY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight
0,0.0000,True,True,1,1004.66,476.70,1004.66,476.70,0.523260,0.441391,1004.66,476.70,1920,1080
1,0.0315,True,True,1,1004.66,476.70,1004.66,476.70,0.523260,0.441391,1004.66,476.70,1920,1080
2,0.0464,True,True,1,1004.91,477.89,1004.91,477.89,0.523391,0.442487,1004.91,477.89,1920,1080
3,0.0663,True,True,1,1004.91,477.89,1004.91,477.89,0.523391,0.442487,1004.91,477.89,1920,1080
4,0.0921,True,True,1,1005.31,478.98,1005.31,478.98,0.523599,0.443501,1005.31,478.98,1920,1080
5,0.1022,True,True,1,974.10,461.36,974.10,461.36,0.507342,0.427184,974.10,461.36,1920,1080
6,0.1211,True,True,1,974.10,461.36,974.10,461.36,0.507342,0.427184,974.10,461.36,1920,1080
7,0.1400,True,True,1,916.16,422.48,916.16,422.48,0.477167,0.391187,916.16,422.48,1920,1080
8,0.1664,True,True,1,856.95,383.85,856.95,383.85,0.446328,0.355414,856.95,383.85,1920,1080
9,0.1830,True,True,1,856.95,383.85,856.95,383.85,0.446328,0.355414,856.95,383.85,1920,1080
10,0.2061,True,True,1,812.53,353.49,812.53,353.49,0.423191,0.327308,812.53,353.49,1920,1080
11,0.2232,True,True,1,783.41,332.37,783.41,332.37,0.408027,0.307749,783.41,332.37,1920,1080
12,0.2407,True,True,1,783.41,332.37,783.41,332.37,0.408027,0.307749,783.41,332.37,1920,1080
13,0.2700,True,True,1,767.55,322.43,767.55,322.43,0.399767,0.298543,767.55,322.43,1920,1080
14,0.2815,True,True,1,767.55,322.43,767.55,322.43,0.399767,0.298543,767.55,322.43,1920,1080
15,0.3141,True,True,1,845.02,442.46,845.02,442.46,0.440116,0.409687,845.02,442.46,1920,1080
16,0.3297,True,True,1,845.02,442.46,845.02,442.46,0.440116,0.409687,845.02,442.46,1920,1080
17,0.3407,True,True,1,845.02,442.46,845.02,442.46,0.440116,0.409687,845.02,442.46,1920,1080
18,0.3622,True,True,1,893.64,520.62,893.64,520.62,0.465438,0.482056,893.64,520.62,1920,1080
19,0.3800,True,True,1,929.05,583.20,929.05,583.20,0.483879,0.539998,929.05,583.20,1920,1080
20,0.4000,True,True,1,929.05,583.20,929.05,583.20,0.483879,0.539998,929.05,583.20,1920,1080
21,0.4263,True,True,1,953.11,621.28,953.11,621.28,0.496414,0.575255,953.11,621.28,1920,1080
22,0.4415,True,True,1,968.29,642.30,968.29,642.30,0.504316,0.594723,968.29,642.30,1920,1080
23,0.4605,True,True,1,968.29,642.30,968.29,642.30,0.504316,0.594723,968.29,642.30,1920,1080
24,0.4817,True,True,1,978.27,654.74,978.27,654.74,0.509517,0.606237,978.27,654.74,1920,1080
25,0.5056,True,True,1,983.92,661.53,983.92,661.53,0.512457,0.612528,983.92,661.53,1920,1080
26,0.5284,True,True,1,1023.31,671.62,1023.31,671.62,0.532976,0.621869,1023.31,671.62,1920,1080
27,0.5538,True,True,1,1023.31,671.62,1023.31,671.62,0.532976,0.621869,1023.31,671.62,1920,1080
28,0.5703,True,True,1,1087.73,685.28,1087.73,685.28,0.566527,0.634519,1087.73,685.28,1920,1080
29,0.5822,True,True,1,1087.73,685.28,1087.73,685.28,0.566527,0.634519,1087.73,685.28,1920,1080
30,0.6119,True,True,1,1138.48,692.26,1138.48,692.26,0.592959,0.640985,1138.48,692.26,1920,1080
31,0.6273,True,True,1,1170.82,696.54,1170.82,696.54,0.609802,0.644945,1170.82,696.54,1920,1080
32,0.6537,True,True,1,1190.30,698.01,1190.30,698.01,0.619948,0.646308,1190.30,698.01,1920,1080
33,0.6674,True,True,1,1190.30,698.01,1190.30,698.01,0.619948,0.646308,1190.30,698.01,1920,1080
34,0.6844,True,True,1,1204.36,698.00,1204.36,698.00,0.627270,0.646297,1204.36,698.00,1920,1080
35,0.7025,True,True,1,1204.36,698.00,1204.36,698.00,0.627270,0.646297,1204.36,698.00,1920,1080
36,0.7279,True,True,1,1212.73,696.98,1212.73,696.98,0.631628,0.645354,1212.73,696.98,1920,1080
37,0.7442,True,True,1,1216.90,694.71,1216.90,694.71,0.633800,0.643249,1216.90,694.71,1920,1080
38,0.7613,True,True,1,1216.90,694.71,1216.90,694.71,0.633800,0.643249,1216.90,694.71,1920,1080
39,0.7799,True,True,1,1218.85,693.12,1218.85,693.12,0.634815,0.641778,1218.85,693.12,1920,1080
40,0.8071,True,True,1,1211.08,687.43,1211.08,687.43,0.630768,0.636508,1211.08,687.43,1920,1080
41,0.8263,True,True,1,1184.13,670.72,1184.13,670.72,0.616735,0.621041,1184.13,670.72,1920,1080
42,0.8510,True,True,1,1184.13,670.72,1184.13,670.72,0.616735,0.621041,1184.13,670.72,1920,1080
43,0.8614,True,True,1,1120.02,632.88,1120.02,632.88,0.583343,0.586000,1120.02,632.88,1920,1080
44,0.8883,True,True,1,1056.33,594.26,1056.33,594.26,0.550173,0.550237,1056.33,594.26,1920,1080
45,0.8999,True,True,1,1056.33,594.26,1056.33,594.26,0.550173,0.550237,1056.33,594.26,1920,1080
46,0.9303,True,True,1,1011.56,566.07,1011.56,566.07,0.526852,0.524139,1011.56,566.07,1920,1080
47,0.9489,True,True,1,980.75,548.43,980.75,548.43,0.510806,0.507805,980.75,548.43,1920,1080
48,0.9674,True,True,1,980.75,548.43,980.75,548.43,0.510806,0.507805,980.75,548.43,1920,1080
49,0.9845,True,True,1,961.35,536.79,961.35,536.79,0.500705,0.497027,961.35,536.79,1920,1080
50,1.0032,True,True,1,961.35,536.79,961.35,536.79,0.500705,0.497027,961.35,536.79,1920,1080
51,1.0209,True,True,1,950.94,532.77,950.94,532.77,0.495280,0.493304,950.94,532.77,1920,1080
52,1.0403,True,True,1,873.63,465.78,873.63,465.78,0.455016,0.431273,873.63,465.78,1920,1080
53,1.0614,True,True,1,873.63,465.78,873.63,465.78,0.455016,0.431273,873.63,465.78,1920,1080
54,1.0882,True,True,1,763.03,370.00,763.03,370.00,0.397412,0.342591,763.03,370.00,1920,1080
55,1.1097,True,True,1,687.72,312.37,687.72,312.37,0.358187,0.289231,687.72,312.37,1920,1080
56,1.1216,True,True,1,687.72,312.37,687.72,312.37,0.358187,0.289231,687.72,312.37,1920,1080
57,1.1518,True,True,1,647.44,280.15,647.44,280.15,0.337208,0.259398,647.44,280.15,1920,1080
58,1.1623,True,True,1,631.11,260.65,631.11,260.65,0.328703,0.241340,631.11,260.65,1920,1080
59,1.1838,True,True,1,631.11,260.65,631.11,260.65,0.328703,0.241340,631.11,260.65,1920,1080
60,1.2039,True,True,1,619.94,250.75,619.94,250.75,0.322886,0.232171,619.94,250.75,1920,1080
61,1.2319,True,True,1,614.55,244.59,614.55,244.59,0.320076,0.226473,614.55,244.59,1920,1080
62,1.2454,True,True,1,614.55,244.59,614.55,244.59,0.320076,0.226473,614.55,244.59,1920,1080
63,1.2643,True,True,1,611.08,242.26,611.08,242.26,0.318270,0.224315,611.08,242.26,1920,1080
64,1.2867,True,True,1,607.76,241.81,607.76,241.81,0.316540,0.223900,607.76,241.81,1920,1080
65,1.3051,True,True,1,607.76,241.81,607.76,241.81,0.316540,0.223900,607.76,241.81,1920,1080
66,1.3225,True,True,1,605.22,241.45,605.22,241.45,0.315216,0.223563,605.22,241.45,1920,1080
