Time,X,Z,DisplayWeight_t,LifMag0Accum,LifMag1Accum,LifMag2Accum,LifMag3Accum,LifMag4Accum
0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.026,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.038,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.048,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.057,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.068,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.078,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.089,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.098,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.106,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.115,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.134,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.144,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.153,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.164,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.177,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.186,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.195,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.203,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.214,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.224,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.232,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.240,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.258,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.268,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.278,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.287,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.296,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.306,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.316,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.326,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.334,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.344,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.352,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.362,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.370,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.379,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.389,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.397,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.406,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.416,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.426,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.434,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.455,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.465,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.478,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.488,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.497,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
