Time,JoyStick2Horizontal,JoyStick2Vertical,JoyStick3Vertical,JoyStick2Slider
0.000,0.0000,0.0000,0.0000,-1.0000
0.024,0.0000,0.0000,0.0000,-1.0000
0.036,0.0000,0.0000,0.0000,-1.0000
0.044,0.0000,0.0000,0.0000,-1.0000
0.052,0.0000,0.0000,0.0000,-1.0000
0.059,0.0000,0.0000,0.0000,-1.0000
0.066,0.0000,0.0000,0.0000,-1.0000
0.074,0.0000,0.0000,0.0000,-1.0000
0.080,0.0000,0.0000,0.0000,-1.0000
0.089,0.0000,0.0000,0.0000,-1.0000
0.096,0.0000,0.0000,0.0000,-1.0000
0.104,0.0000,0.0000,0.0000,-1.0000
0.112,0.0000,0.0000,0.0000,-1.0000
0.119,0.0000,0.0000,0.0000,-1.0000
0.130,0.0000,0.0000,0.0000,-1.0000
0.138,0.0000,0.0000,0.0000,-1.0000
0.150,0.0000,0.0000,0.0000,-1.0000
0.157,0.0000,0.0000,0.0000,-1.0000
0.164,0.0000,0.0000,0.0000,-1.0000
0.172,0.0000,0.0000,0.0000,-1.0000
0.180,0.0000,0.0000,0.0000,-1.0000
0.186,0.0000,0.0000,0.0000,-1.0000
0.194,0.0000,0.0000,0.0000,-1.0000
0.200,0.0000,0.0000,0.0000,-1.0000
0.210,0.0000,0.0000,0.0000,-1.0000
0.217,0.0000,0.0000,0.0000,-1.0000
0.226,0.0000,0.0000,0.0000,-1.0000
0.232,0.0000,0.0000,0.0000,-1.0000
0.242,0.0000,0.0000,0.0000,-1.0000
0.249,0.0000,0.0000,0.0000,-1.0000
0.257,0.0000,0.0000,0.0000,-1.0000
0.264,0.0000,0.0000,0.0000,-1.0000
0.272,0.0000,0.0000,0.0000,-1.0000
0.280,0.0000,0.0000,0.0000,-1.0000
0.288,0.0000,0.0000,0.0000,-1.0000
0.295,0.0000,0.0000,0.0000,-1.0000
0.303,0.0000,0.0000,0.0000,-1.0000
0.312,0.0000,0.0000,0.0000,-1.0000
0.320,0.0000,0.0000,0.0000,-1.0000
0.328,0.0000,0.0000,0.0000,-1.0000
0.336,0.0000,0.0000,0.0000,-1.0000
0.344,0.0000,0.0000,0.0000,-1.0000
0.354,0.0000,0.0000,0.0000,-1.0000
0.360,0.0000,0.0000,0.0000,-1.0000
0.369,0.0000,0.0000,0.0000,-1.0000
0.376,0.0000,0.0000,0.0000,-1.0000
0.383,0.0000,0.0000,0.0000,-1.0000
0.391,0.0000,0.0000,0.0000,-1.0000
0.398,0.0000,0.0000,0.0000,-1.0000
0.407,0.0000,0.0000,0.0000,-1.0000
0.414,0.0000,0.0000,0.0000,-1.0000
0.423,0.0000,0.0000,0.0000,-1.0000
0.432,0.0000,0.0000,0.0000,-1.0000
0.442,0.0000,0.0000,0.0000,-1.0000
0.451,0.0000,0.0000,0.0000,-1.0000
0.460,0.0000,0.0000,0.0000,-1.0000
0.467,0.0000,0.0000,0.0000,-1.0000
0.475,0.0000,0.0000,0.0000,-1.0000
0.482,0.0000,0.0000,0.0000,-1.0000
0.489,0.0000,0.0000,0.0000,-1.0000
0.496,0.0000,0.0000,0.0000,-1.0000
0.502,0.0000,0.0000,0.0000,-1.0000
