Time,JoyStick2Horizontal,JoyStick2Vertical,JoyStick3Vertical,JoyStick2Slider
0.000,0.0000,0.0000,0.0000,-1.0000
0.026,0.0000,0.0000,0.0000,-1.0000
0.038,0.0000,0.0000,0.0000,-1.0000
0.048,0.0000,0.0000,0.0000,-1.0000
0.057,0.0000,0.0000,0.0000,-1.0000
0.068,0.0000,0.0000,0.0000,-1.0000
0.078,0.0000,0.0000,0.0000,-1.0000
0.089,0.0000,0.0000,0.0000,-1.0000
0.098,0.0000,0.0000,0.0000,-1.0000
0.106,0.0000,0.0000,0.0000,-1.0000
0.115,0.0000,0.0000,0.0000,-1.0000
0.125,0.0000,0.0000,0.0000,-1.0000
0.134,0.0000,0.0000,0.0000,-1.0000
0.144,0.0000,0.0000,0.0000,-1.0000
0.153,0.0000,0.0000,0.0000,-1.0000
0.164,0.0000,0.0000,0.0000,-1.0000
0.177,0.0000,0.0000,0.0000,-1.0000
0.186,0.0000,0.0000,0.0000,-1.0000
0.195,0.0000,0.0000,0.0000,-1.0000
0.203,0.0000,0.0000,0.0000,-1.0000
0.214,0.0000,0.0000,0.0000,-1.0000
0.224,0.0000,0.0000,0.0000,-1.0000
0.232,0.0000,0.0000,0.0000,-1.0000
0.240,0.0000,0.0000,0.0000,-1.0000
0.250,0.0000,0.0000,0.0000,-1.0000
0.258,0.0000,0.0000,0.0000,-1.0000
0.268,0.0000,0.0000,0.0000,-1.0000
0.278,0.0000,0.0000,0.0000,-1.0000
0.287,0.0000,0.0000,0.0000,-1.0000
0.296,0.0000,0.0000,0.0000,-1.0000
0.306,0.0000,0.0000,0.0000,-1.0000
0.316,0.0000,0.0000,0.0000,-1.0000
0.326,0.0000,0.0000,0.0000,-1.0000
0.334,0.0000,0.0000,0.0000,-1.0000
0.344,0.0000,0.0000,0.0000,-1.0000
0.352,0.0000,0.0000,0.0000,-1.0000
0.362,0.0000,0.0000,0.0000,-1.0000
0.370,0.0000,0.0000,0.0000,-1.0000
0.379,0.0000,0.0000,0.0000,-1.0000
0.389,0.0000,0.0000,0.0000,-1.0000
0.397,0.0000,0.0000,0.0000,-1.0000
0.406,0.0000,0.0000,0.0000,-1.0000
0.416,0.0000,0.0000,0.0000,-1.0000
0.426,0.0000,0.0000,0.0000,-1.0000
0.434,0.0000,0.0000,0.0000,-1.0000
0.444,0.0000,0.0000,0.0000,-1.0000
0.455,0.0000,0.0000,0.0000,-1.0000
0.465,0.0000,0.0000,0.0000,-1.0000
0.478,0.0000,0.0000,0.0000,-1.0000
0.488,0.0000,0.0000,0.0000,-1.0000
0.497,0.0000,0.0000,0.0000,-1.0000
0.509,0.0000,0.0000,0.0000,-1.0000
0.520,0.0000,0.0000,0.0000,-1.0000
0.538,0.0000,0.0000,0.0000,-1.0000
0.554,0.0000,0.0000,0.0000,-1.0000
0.570,0.0000,0.0000,0.0000,-1.0000
0.585,0.0000,0.0000,0.0000,-1.0000
0.602,0.0000,0.0000,0.0000,-1.0000
0.614,0.0000,0.0000,0.0000,-1.0000
0.625,0.0000,0.0000,0.0000,-1.0000
0.635,0.0000,0.0000,0.0000,-1.0000
0.648,0.0000,0.0000,0.0000,-1.0000
0.657,0.0000,0.0000,0.0000,-1.0000
0.671,0.0000,0.0000,0.0000,-1.0000
0.679,0.0000,0.0000,0.0000,-1.0000
0.687,0.0000,0.0000,0.0000,-1.0000
0.696,0.0000,0.0000,0.0000,-1.0000
0.704,0.0000,0.0000,0.0000,-1.0000
0.712,0.0000,0.0000,0.0000,-1.0000
0.720,0.0000,0.0000,0.0000,-1.0000
0.729,0.0000,0.0000,0.0000,-1.0000
0.735,0.0000,0.0000,0.0000,-1.0000
0.744,0.0000,0.0000,0.0000,-1.0000
0.753,0.0000,0.0000,0.0000,-1.0000
0.762,0.0000,0.0000,0.0000,-1.0000
0.768,0.0000,0.0000,0.0000,-1.0000
0.777,0.0000,0.0000,0.0000,-1.0000
0.787,0.0000,0.0000,0.0000,-1.0000
0.804,0.0000,0.0000,0.0000,-1.0000
0.813,0.0000,0.0000,0.0000,-1.0000
0.822,0.0000,0.0000,0.0000,-1.0000
0.830,0.0000,0.0000,0.0000,-1.0000
0.839,0.0000,0.0000,0.0000,-1.0000
0.848,0.0000,0.0000,0.0000,-1.0000
0.856,0.0000,0.0000,0.0000,-1.0000
0.865,0.0000,0.0000,0.0000,-1.0000
0.873,0.0000,0.0000,0.0000,-1.0000
0.885,0.0000,0.0000,0.0000,-1.0000
0.897,0.0000,0.0000,0.0000,-1.0000
0.907,0.0000,0.0000,0.0000,-1.0000
0.917,0.0000,0.0000,0.0000,-1.0000
0.929,0.0000,0.0000,0.0000,-1.0000
0.939,0.0000,0.0000,0.0000,-1.0000
0.953,0.0000,0.0000,0.0000,-1.0000
0.969,0.0000,0.0000,0.0000,-1.0000
0.987,0.0000,0.0000,0.0000,-1.0000
1.001,0.0000,0.0000,0.0000,-1.0000
1.014,0.0000,0.0000,0.0000,-1.0000
