Time,X,Y,Z
0.000,0.0000,9.3638,0.0000
0.026,0.0000,9.3638,0.0000
0.038,0.0000,9.3638,0.0000
0.048,0.0000,9.3638,0.0000
0.057,0.0000,9.3638,0.0000
0.068,0.0000,9.3638,0.0000
0.078,0.0000,9.3638,0.0000
0.089,0.0000,9.3638,0.0000
0.098,0.0000,9.3638,0.0000
0.106,0.0000,9.3638,0.0000
0.115,0.0000,9.3638,0.0000
0.125,0.0000,9.3638,0.0000
0.134,0.0000,9.3638,0.0000
0.144,0.0000,9.3638,0.0000
0.153,0.0000,9.3638,0.0000
0.164,0.0000,9.3638,0.0000
0.177,0.0000,9.3638,0.0000
0.186,0.0000,9.3638,0.0000
0.195,0.0000,9.3638,0.0000
0.203,0.0000,9.3638,0.0000
0.214,0.0000,9.3638,0.0000
0.224,0.0000,9.3638,0.0000
0.232,0.0000,9.3638,0.0000
0.240,0.0000,9.3638,0.0000
0.250,0.0000,9.3638,0.0000
0.258,0.0000,9.3638,0.0000
0.268,0.0000,9.3638,0.0000
0.278,0.0000,9.3638,0.0000
0.287,0.0000,9.3638,0.0000
0.296,0.0000,9.3638,0.0000
0.306,0.0000,9.3638,0.0000
0.316,0.0000,9.3638,0.0000
0.326,0.0000,9.3638,0.0000
0.334,0.0000,9.3638,0.0000
0.344,0.0000,9.3638,0.0000
0.352,0.0000,9.3638,0.0000
0.362,0.0000,9.3638,0.0000
0.370,0.0000,9.3638,0.0000
0.379,0.0000,9.3638,0.0000
0.389,0.0000,9.3638,0.0000
0.397,0.0000,9.3638,0.0000
0.406,0.0000,9.3638,0.0000
0.416,0.0000,9.3638,0.0000
0.426,0.0000,9.3638,0.0000
0.434,0.0000,9.3638,0.0000
0.444,0.0000,9.3638,0.0000
0.455,0.0000,9.3638,0.0000
0.465,0.0000,9.3638,0.0000
0.478,0.0000,9.3638,0.0000
0.488,0.0000,9.3638,0.0000
0.497,0.0000,9.3638,0.0000
0.509,0.0000,9.3638,0.0000
0.520,0.0000,9.3638,0.0000
0.538,0.0000,9.3638,0.0000
0.554,0.0000,9.3638,0.0000
0.570,0.0000,9.3638,0.0000
0.585,0.0000,9.3638,0.0000
0.602,0.0000,9.3638,0.0000
0.614,0.0000,9.3638,0.0000
0.625,0.0000,9.3638,0.0000
0.635,0.0000,9.3638,0.0000
0.648,0.0000,9.3638,0.0000
0.657,0.0000,9.3638,0.0000
0.671,0.0000,9.3638,0.0000
0.679,0.0000,9.3638,0.0000
0.687,0.0000,9.3638,0.0000
0.696,0.0000,9.3638,0.0000
0.704,0.0000,9.3638,0.0000
0.712,0.0000,9.3638,0.0000
0.720,0.0000,9.3638,0.0000
0.729,0.0000,9.3638,0.0000
0.735,0.0000,9.3638,0.0000
0.744,0.0000,9.3638,0.0000
0.753,0.0000,9.3638,0.0000
0.762,0.0000,9.3638,0.0000
0.768,0.0000,9.3638,0.0000
0.777,0.0000,9.3638,0.0000
0.787,0.0000,9.3638,0.0000
0.804,0.0000,9.3638,0.0000
0.813,0.0000,9.3638,0.0000
0.822,0.0000,9.3638,0.0000
0.830,0.0000,9.3638,0.0000
0.839,0.0000,9.3638,0.0000
0.848,0.0000,9.3638,0.0000
0.856,0.0000,9.3638,0.0000
0.865,0.0000,9.3638,0.0000
0.873,0.0000,9.3638,0.0000
0.885,0.0000,9.3638,0.0000
0.897,0.0000,9.3638,0.0000
0.907,0.0000,9.3638,0.0000
0.917,0.0000,9.3638,0.0000
0.929,0.0000,9.3638,0.0000
0.939,0.0000,9.3638,0.0000
0.953,0.0000,9.3638,0.0000
0.969,0.0000,9.3638,0.0000
0.987,0.0000,9.3638,0.0000
1.001,0.0000,9.3638,0.0000
1.014,0.0000,9.3638,0.0000
1.026,0.0000,9.3638,0.0000
1.035,0.0000,9.3638,0.0000
1.043,0.0000,9.3638,0.0000
1.052,0.0000,9.3638,0.0000
1.066,0.0000,9.3638,0.0000
1.077,0.0000,9.3638,0.0000
1.089,0.0000,9.3638,0.0000
1.103,0.0000,9.3638,0.0000
1.113,0.0000,9.3638,0.0000
1.126,0.0000,9.3638,0.0000
1.137,0.0000,9.3638,0.0000
1.151,0.0000,9.3638,0.0000
1.164,0.0000,9.3638,0.0000
1.173,0.0000,9.3638,0.0000
1.186,0.0000,9.3638,0.0000
1.201,0.0000,9.3638,0.0000
1.212,0.0000,9.3638,0.0000
1.227,0.0000,9.3638,0.0000
1.249,0.0000,9.3638,0.0000
1.260,0.0000,9.3638,0.0000
1.269,0.0000,9.3638,0.0000
1.276,0.0000,9.3638,0.0000
1.286,0.0000,9.3638,0.0000
1.301,0.0000,9.3638,0.0000
1.311,0.0000,9.3638,0.0000
1.320,0.0000,9.3638,0.0000
1.329,0.0000,9.3638,0.0000
1.338,0.0000,9.3638,0.0000
1.348,0.0000,9.3638,0.0000
1.356,0.0000,9.3638,0.0000
1.366,0.0000,9.3638,0.0000
1.373,0.0000,9.3638,0.0000
1.383,0.0000,9.3638,0.0000
1.390,0.0000,9.3638,0.0000
1.399,0.0000,9.3638,0.0000
1.408,0.0000,9.3638,0.0000
1.417,0.0000,9.3638,0.0000
1.427,0.0000,9.3638,0.0000
1.436,0.0000,9.3638,0.0000
1.447,0.0000,9.3638,0.0000
1.456,0.0000,9.3638,0.0000
1.465,0.0000,9.3638,0.0000
1.479,0.0000,9.3638,0.0000
1.503,0.0000,9.3638,0.0000
1.513,0.0000,9.3638,0.0000
1.526,0.0000,9.3638,0.0000
1.543,0.0000,9.3638,0.0000
1.554,0.0000,9.3638,0.0000
1.569,0.0000,9.3638,0.0000
1.582,0.0000,9.3638,0.0000
1.593,0.0000,9.3638,0.0000
1.605,0.0000,9.3638,0.0000
1.616,0.0000,9.3638,0.0000
1.629,0.0000,9.3638,0.0000
1.637,0.0000,9.3638,0.0000
1.647,0.0000,9.3638,0.0000
1.655,0.0000,9.3638,0.0000
1.665,0.0000,9.3638,0.0000
1.672,0.0000,9.3638,0.0000
1.681,0.0000,9.3638,0.0000
1.690,0.0000,9.3638,0.0000
1.698,0.0000,9.3638,0.0000
1.707,0.0000,9.3638,0.0000
1.716,0.0000,9.3638,0.0000
1.725,0.0000,9.3638,0.0000
1.732,0.0000,9.3638,0.0000
1.739,0.0000,9.3638,0.0000
1.747,0.0000,9.3638,0.0000
1.755,0.0000,9.3638,0.0000
1.762,0.0000,9.3638,0.0000
1.768,0.0000,9.3638,0.0000
1.774,0.0000,9.3638,0.0000
1.783,0.0000,9.3638,0.0000
1.788,0.0000,9.3638,0.0000
1.794,0.0000,9.3638,0.0000
1.802,0.0000,9.3638,0.0000
1.809,0.0000,9.3638,0.0000
1.817,0.0000,9.3638,0.0000
1.823,0.0000,9.3638,0.0000
1.831,0.0000,9.3638,0.0000
1.839,0.0000,9.3638,0.0000
1.847,0.0000,9.3638,0.0000
1.854,0.0000,9.3638,0.0000
1.863,0.0000,9.3638,0.0000
1.870,0.0000,9.3638,0.0000
1.878,0.0000,9.3638,0.0000
1.886,0.0000,9.3638,0.0000
1.894,0.0000,9.3638,0.0000
