Time,JoyStick2Horizontal,JoyStick2Vertical,JoyStick3Vertical,JoyStick2Slider
0.000,0.0000,0.0000,0.0000,-1.0000
0.021,0.0000,0.0000,0.0000,-1.0000
0.032,0.0000,0.0000,0.0000,-1.0000
0.040,0.0000,0.0000,0.0000,-1.0000
0.048,0.0000,0.0000,0.0000,-1.0000
0.057,0.0000,0.0000,0.0000,-1.0000
0.064,0.0000,0.0000,0.0000,-1.0000
0.071,0.0000,0.0000,0.0000,-1.0000
0.078,0.0000,0.0000,0.0000,-1.0000
0.085,0.0000,0.0000,0.0000,-1.0000
0.091,0.0000,0.0000,0.0000,-1.0000
0.098,0.0000,0.0000,0.0000,-1.0000
0.105,0.0000,0.0000,0.0000,-1.0000
0.113,0.0000,0.0000,0.0000,-1.0000
0.121,0.0000,0.0000,0.0000,-1.0000
0.128,0.0000,0.0000,0.0000,-1.0000
0.135,0.0000,0.0000,0.0000,-1.0000
0.142,0.0000,0.0000,0.0000,-1.0000
0.149,0.0000,0.0000,0.0000,-1.0000
0.157,0.0000,0.0000,0.0000,-1.0000
0.165,0.0000,0.0000,0.0000,-1.0000
0.175,0.0000,0.0000,0.0000,-1.0000
0.183,0.0000,0.0000,0.0000,-1.0000
0.188,0.0000,0.0000,0.0000,-1.0000
0.197,0.0000,0.0000,0.0000,-1.0000
0.203,0.0000,0.0000,0.0000,-1.0000
0.210,0.0000,0.0000,0.0000,-1.0000
0.217,0.0000,0.0000,0.0000,-1.0000
0.222,0.0000,0.0000,0.0000,-1.0000
0.229,0.0000,0.0000,0.0000,-1.0000
0.237,0.0000,0.0000,0.0000,-1.0000
0.245,0.0000,0.0000,0.0000,-1.0000
0.251,0.0000,0.0000,0.0000,-1.0000
0.258,0.0000,0.0000,0.0000,-1.0000
0.266,0.0000,0.0000,0.0000,-1.0000
0.276,0.0000,0.0000,0.0000,-1.0000
0.282,0.0000,0.0000,0.0000,-1.0000
0.290,0.0000,0.0000,0.0000,-1.0000
0.297,0.0000,0.0000,0.0000,-1.0000
0.304,0.0000,0.0000,0.0000,-1.0000
0.312,0.0000,0.0000,0.0000,-1.0000
0.318,0.0000,0.0000,0.0000,-1.0000
0.325,0.0000,0.0000,0.0000,-1.0000
0.332,0.0000,0.0000,0.0000,-1.0000
0.349,0.0000,0.0000,0.0000,-1.0000
0.357,0.0000,0.0000,0.0000,-1.0000
0.363,0.0000,0.0000,0.0000,-1.0000
0.370,0.0000,0.0000,0.0000,-1.0000
0.377,0.0000,0.0000,0.0000,-1.0000
0.384,0.0000,0.0000,0.0000,-1.0000
0.391,0.0000,0.0000,0.0000,-1.0000
0.397,0.0000,0.0000,0.0000,-1.0000
0.403,0.0000,0.0000,0.0000,-1.0000
0.410,0.0000,0.0000,0.0000,-1.0000
0.417,0.0000,0.0000,0.0000,-1.0000
0.424,0.0000,0.0000,0.0000,-1.0000
0.432,0.0000,0.0000,0.0000,-1.0000
0.439,0.0000,0.0000,0.0000,-1.0000
0.447,0.0000,0.0000,0.0000,-1.0000
0.454,0.0000,0.0000,0.0000,-1.0000
