Time,X,Z,DisplayWeight_t,LifMag0Accum,LifMag1Accum,LifMag2Accum,LifMag3Accum,LifMag4Accum
0.723,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.731,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.740,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.748,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.755,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.763,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.770,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.778,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.786,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.794,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.801,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.807,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.816,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.822,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.829,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.837,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.845,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.852,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.859,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.866,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.874,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.883,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.889,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.898,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.904,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.911,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.918,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.926,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.934,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.941,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.948,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.955,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.963,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.970,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.978,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.985,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.008,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.016,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.023,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.038,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.044,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.059,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.067,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.074,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.081,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.088,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.096,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.102,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.109,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.117,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.124,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.138,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.146,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.153,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.160,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.167,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.175,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.183,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.189,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.197,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.204,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.211,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.220,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.226,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.233,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.240,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.248,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.254,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.261,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.269,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.277,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.284,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.291,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.299,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.305,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.313,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.321,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.328,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.336,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.343,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.350,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.357,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.364,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.370,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.379,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.386,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.394,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.407,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.416,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.424,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.431,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.439,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.446,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.455,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.462,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.469,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.476,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.484,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.491,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.507,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.518,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.524,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.533,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.540,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.550,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.557,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.565,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.572,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.580,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.588,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.598,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.605,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.614,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.623,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.630,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.638,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.647,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.655,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.662,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.670,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.678,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.695,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.702,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
