sampleIndex,time,isConnected,appFocused,isValid,gameScreenX,gameScreenY,clampedGameScreenX,clampedGameScreenY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight
0,0.0201,True,True,1,679.01,277.49,679.01,277.49,0.353650,0.256933,679.01,277.49,1920,1080
1,0.0331,True,True,1,679.01,277.49,679.01,277.49,0.353650,0.256933,679.01,277.49,1920,1080
2,0.0485,True,True,1,679.01,277.49,679.01,277.49,0.353650,0.256933,679.01,277.49,1920,1080
3,0.0739,True,True,1,679.01,277.49,679.01,277.49,0.353650,0.256933,679.01,277.49,1920,1080
4,0.0897,True,True,1,679.01,277.49,679.01,277.49,0.353650,0.256933,679.01,277.49,1920,1080
5,0.1160,True,True,1,679.01,277.49,679.01,277.49,0.353650,0.256933,679.01,277.49,1920,1080
6,0.1315,True,True,1,679.01,277.49,679.01,277.49,0.353650,0.256933,679.01,277.49,1920,1080
7,0.1483,True,True,1,579.96,233.89,579.96,233.89,0.302063,0.216563,579.96,233.89,1920,1080
8,0.1690,True,True,1,579.96,233.89,579.96,233.89,0.302063,0.216563,579.96,233.89,1920,1080
9,0.1903,True,True,1,656.68,233.13,656.68,233.13,0.342022,0.215863,656.68,233.13,1920,1080
10,0.2097,True,True,1,663.39,235.17,663.39,235.17,0.345518,0.217754,663.39,235.17,1920,1080
11,0.2349,True,True,1,668.11,239.24,668.11,239.24,0.347975,0.221521,668.11,239.24,1920,1080
12,0.2507,True,True,1,668.11,239.24,668.11,239.24,0.347975,0.221521,668.11,239.24,1920,1080
13,0.2763,True,True,1,672.55,247.03,672.55,247.03,0.350284,0.228728,672.55,247.03,1920,1080
14,0.2909,True,True,1,672.55,247.03,672.55,247.03,0.350284,0.228728,672.55,247.03,1920,1080
15,0.3171,True,True,1,680.11,263.07,680.11,263.07,0.354224,0.243584,680.11,263.07,1920,1080
16,0.3276,True,True,1,688.94,281.82,688.94,281.82,0.358825,0.260944,688.94,281.82,1920,1080
17,0.3555,True,True,1,697.30,297.49,697.30,297.49,0.363175,0.275451,697.30,297.49,1920,1080
18,0.3723,True,True,1,697.30,297.49,697.30,297.49,0.363175,0.275451,697.30,297.49,1920,1080
19,0.3900,True,True,1,703.74,307.88,703.74,307.88,0.366530,0.285073,703.74,307.88,1920,1080
20,0.4185,True,True,1,693.18,311.09,693.18,311.09,0.361033,0.288047,693.18,311.09,1920,1080
21,0.4365,True,True,1,693.18,311.09,693.18,311.09,0.361033,0.288047,693.18,311.09,1920,1080
22,0.4553,True,True,1,680.47,311.57,680.47,311.57,0.354411,0.288494,680.47,311.57,1920,1080
23,0.4747,True,True,1,670.91,312.19,670.91,312.19,0.349433,0.289068,670.91,312.19,1920,1080
24,0.4954,True,True,1,670.91,312.19,670.91,312.19,0.349433,0.289068,670.91,312.19,1920,1080
25,0.5078,True,True,1,663.91,312.14,663.91,312.14,0.345789,0.289019,663.91,312.14,1920,1080
26,0.5384,True,True,1,658.65,312.10,658.65,312.10,0.343046,0.288978,658.65,312.10,1920,1080
27,0.5488,True,True,1,658.65,312.10,658.65,312.10,0.343046,0.288978,658.65,312.10,1920,1080
28,0.5705,True,True,1,654.52,312.18,654.52,312.18,0.340894,0.289059,654.52,312.18,1920,1080
29,0.5908,True,True,1,654.52,312.18,654.52,312.18,0.340894,0.289059,654.52,312.18,1920,1080
30,0.6108,True,True,1,651.07,312.01,651.07,312.01,0.339101,0.288900,651.07,312.01,1920,1080
31,0.6288,True,True,1,648.39,311.82,648.39,311.82,0.337701,0.288726,648.39,311.82,1920,1080
32,0.6500,True,True,1,648.39,311.82,648.39,311.82,0.337701,0.288726,648.39,311.82,1920,1080
33,0.6764,True,True,1,646.31,311.87,646.31,311.87,0.336618,0.288766,646.31,311.87,1920,1080
34,0.6950,True,True,1,644.24,311.97,644.24,311.97,0.335541,0.288864,644.24,311.97,1920,1080
35,0.7099,True,True,1,644.24,311.97,644.24,311.97,0.335541,0.288864,644.24,311.97,1920,1080
36,0.7324,True,True,1,643.02,311.87,643.02,311.87,0.334908,0.288768,643.02,311.87,1920,1080
37,0.7546,True,True,1,641.82,311.53,641.82,311.53,0.334280,0.288453,641.82,311.53,1920,1080
38,0.7683,True,True,1,641.82,311.53,641.82,311.53,0.334280,0.288453,641.82,311.53,1920,1080
39,0.7884,True,True,1,639.12,308.73,639.12,308.73,0.332874,0.285858,639.12,308.73,1920,1080
40,0.8163,True,True,1,622.20,296.01,622.20,296.01,0.324065,0.274081,622.20,296.01,1920,1080
41,0.8333,True,True,1,622.20,296.01,622.20,296.01,0.324065,0.274081,622.20,296.01,1920,1080
42,0.8530,True,True,1,599.75,278.18,599.75,278.18,0.312370,0.257570,599.75,278.18,1920,1080
43,0.8706,True,True,1,579.31,260.76,579.31,260.76,0.301724,0.241448,579.31,260.76,1920,1080
44,0.8961,True,True,1,562.97,246.60,562.97,246.60,0.293212,0.228329,562.97,246.60,1920,1080
45,0.9162,True,True,1,562.97,246.60,562.97,246.60,0.293212,0.228329,562.97,246.60,1920,1080
46,0.9328,True,True,1,550.39,235.65,550.39,235.65,0.286660,0.218190,550.39,235.65,1920,1080
47,0.9531,True,True,1,550.39,235.65,550.39,235.65,0.286660,0.218190,550.39,235.65,1920,1080
48,0.9677,True,True,1,541.31,227.91,541.31,227.91,0.281934,0.211028,541.31,227.91,1920,1080
49,0.9943,True,True,1,534.69,221.93,534.69,221.93,0.278484,0.205489,534.69,221.93,1920,1080
50,1.0138,True,True,1,534.69,221.93,534.69,221.93,0.278484,0.205489,534.69,221.93,1920,1080
51,1.0296,True,True,1,529.69,217.37,529.69,217.37,0.275879,0.201270,529.69,217.37,1920,1080
52,1.0528,True,True,1,526.63,193.31,526.63,193.31,0.274286,0.178986,526.63,193.31,1920,1080
53,1.0684,True,True,1,526.63,193.31,526.63,193.31,0.274286,0.178986,526.63,193.31,1920,1080
54,1.0933,True,True,1,525.53,167.14,525.53,167.14,0.273712,0.154756,525.53,167.14,1920,1080
55,1.1132,True,True,1,524.92,148.06,524.92,148.06,0.273395,0.137090,524.92,148.06,1920,1080
56,1.1330,True,True,1,524.92,148.06,524.92,148.06,0.273395,0.137090,524.92,148.06,1920,1080
57,1.1525,True,True,1,524.37,133.70,524.37,133.70,0.273107,0.123795,524.37,133.70,1920,1080
58,1.1707,True,True,1,524.71,123.46,524.71,123.46,0.273285,0.114315,524.71,123.46,1920,1080
59,1.1891,True,True,1,524.71,123.46,524.71,123.46,0.273285,0.114315,524.71,123.46,1920,1080
60,1.2084,True,True,1,525.30,115.96,525.30,115.96,0.273596,0.107367,525.30,115.96,1920,1080
61,1.2285,True,True,1,525.33,111.22,525.33,111.22,0.273607,0.102984,525.33,111.22,1920,1080
62,1.2547,True,True,1,525.33,111.22,525.33,111.22,0.273607,0.102984,525.33,111.22,1920,1080
63,1.2725,True,True,1,525.17,107.78,525.17,107.78,0.273525,0.099800,525.17,107.78,1920,1080
64,1.2907,True,True,1,524.88,104.32,524.88,104.32,0.273375,0.096589,524.88,104.32,1920,1080
