sampleIndex,time,isConnected,appFocused,isValid,gameScreenX,gameScreenY,clampedGameScreenX,clampedGameScreenY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight
0,0.0236,True,True,1,711.49,314.91,711.49,314.91,0.370568,0.291585,711.49,314.91,1920,1080
1,0.0371,True,True,1,711.49,314.91,711.49,314.91,0.370568,0.291585,711.49,314.91,1920,1080
2,0.0524,True,True,1,710.83,314.78,710.83,314.78,0.370226,0.291466,710.83,314.78,1920,1080
3,0.0692,True,True,1,710.83,314.78,710.83,314.78,0.370226,0.291466,710.83,314.78,1920,1080
4,0.0966,True,True,1,710.24,314.62,710.24,314.62,0.369916,0.291316,710.24,314.62,1920,1080
5,0.1110,True,True,1,709.83,314.40,709.83,314.40,0.369706,0.291108,709.83,314.40,1920,1080
6,0.1364,True,True,1,709.83,314.40,709.83,314.40,0.369706,0.291108,709.83,314.40,1920,1080
7,0.1513,True,True,1,709.38,314.14,709.38,314.14,0.369470,0.290869,709.38,314.14,1920,1080
8,0.1677,True,True,1,709.38,314.14,709.38,314.14,0.369470,0.290869,709.38,314.14,1920,1080
9,0.1908,True,True,1,709.06,313.95,709.06,313.95,0.369301,0.290696,709.06,313.95,1920,1080
10,0.2139,True,True,1,708.87,313.84,708.87,313.84,0.369204,0.290594,708.87,313.84,1920,1080
11,0.2302,True,True,1,708.87,313.84,708.87,313.84,0.369204,0.290594,708.87,313.84,1920,1080
12,0.2554,True,True,1,716.77,322.57,716.77,322.57,0.373320,0.298674,716.77,322.57,1920,1080
13,0.2702,True,True,1,778.96,393.63,778.96,393.63,0.405709,0.364474,778.96,393.63,1920,1080
14,0.2880,True,True,1,778.96,393.63,778.96,393.63,0.405709,0.364474,778.96,393.63,1920,1080
15,0.3110,True,True,1,856.26,479.29,856.26,479.29,0.445967,0.443783,856.26,479.29,1920,1080
16,0.3280,True,True,1,908.85,536.38,908.85,536.38,0.473362,0.496647,908.85,536.38,1920,1080
17,0.3540,True,True,1,937.98,570.02,937.98,570.02,0.488531,0.527797,937.98,570.02,1920,1080
18,0.3710,True,True,1,937.98,570.02,937.98,570.02,0.488531,0.527797,937.98,570.02,1920,1080
19,0.3878,True,True,1,954.13,588.35,954.13,588.35,0.496943,0.544770,954.13,588.35,1920,1080
20,0.4131,True,True,1,962.67,597.13,962.67,597.13,0.501390,0.552899,962.67,597.13,1920,1080
21,0.4306,True,True,1,962.67,597.13,962.67,597.13,0.501390,0.552899,962.67,597.13,1920,1080
22,0.4559,True,True,1,969.27,600.07,969.27,600.07,0.504830,0.555617,969.27,600.07,1920,1080
23,0.4706,True,True,1,969.27,600.07,969.27,600.07,0.504830,0.555617,969.27,600.07,1920,1080
24,0.4881,True,True,1,1023.49,632.11,1023.49,632.11,0.533066,0.585283,1023.49,632.11,1920,1080
25,0.5128,True,True,1,1097.20,679.70,1097.20,679.70,0.571456,0.629352,1097.20,679.70,1920,1080
26,0.5291,True,True,1,1097.20,679.70,1097.20,679.70,0.571456,0.629352,1097.20,679.70,1920,1080
27,0.5554,True,True,1,1146.86,711.26,1146.86,711.26,0.597321,0.658572,1146.86,711.26,1920,1080
28,0.5709,True,True,1,1175.29,729.44,1175.29,729.44,0.612131,0.675404,1175.29,729.44,1920,1080
29,0.5882,True,True,1,1175.29,729.44,1175.29,729.44,0.612131,0.675404,1175.29,729.44,1920,1080
30,0.6118,True,True,1,1191.66,739.49,1191.66,739.49,0.620658,0.684709,1191.66,739.49,1920,1080
31,0.6284,True,True,1,1201.71,744.53,1201.71,744.53,0.625891,0.689381,1201.71,744.53,1920,1080
32,0.6504,True,True,1,1201.71,744.53,1201.71,744.53,0.625891,0.689381,1201.71,744.53,1920,1080
33,0.6739,True,True,1,1207.45,747.03,1207.45,747.03,0.628882,0.691694,1207.45,747.03,1920,1080
34,0.6878,True,True,1,1217.39,772.33,1217.39,772.33,0.634056,0.715118,1217.39,772.33,1920,1080
35,0.7096,True,True,1,1217.39,772.33,1217.39,772.33,0.634056,0.715118,1217.39,772.33,1920,1080
36,0.7310,True,True,1,1223.47,811.48,1223.47,811.48,0.637223,0.751366,1223.47,811.48,1920,1080
37,0.7548,True,True,1,1228.58,842.86,1228.58,842.86,0.639888,0.780429,1228.58,842.86,1920,1080
38,0.7699,True,True,1,1228.58,842.86,1228.58,842.86,0.639888,0.780429,1228.58,842.86,1920,1080
39,0.7938,True,True,1,1231.58,862.03,1231.58,862.03,0.641447,0.798175,1231.58,862.03,1920,1080
40,0.8157,True,True,1,1231.44,870.66,1231.44,870.66,0.641377,0.806168,1231.44,870.66,1920,1080
41,0.8293,True,True,1,1231.44,870.66,1231.44,870.66,0.641377,0.806168,1231.44,870.66,1920,1080
42,0.8522,True,True,1,1231.82,875.34,1231.82,875.34,0.641570,0.810503,1231.82,875.34,1920,1080
43,0.8739,True,True,1,1232.56,877.45,1232.56,877.45,0.641960,0.812453,1232.56,877.45,1920,1080
44,0.8891,True,True,1,1232.56,877.45,1232.56,877.45,0.641960,0.812453,1232.56,877.45,1920,1080
45,0.9113,True,True,1,1233.80,879.04,1233.80,879.04,0.642602,0.813922,1233.80,879.04,1920,1080
46,0.9336,True,True,1,1231.96,881.15,1231.96,881.15,0.641646,0.815883,1231.96,881.15,1920,1080
47,0.9480,True,True,1,1231.96,881.15,1231.96,881.15,0.641646,0.815883,1231.96,881.15,1920,1080
48,0.9699,True,True,1,1232.20,884.94,1232.20,884.94,0.641773,0.819394,1232.20,884.94,1920,1080
49,0.9930,True,True,1,1232.30,885.25,1232.30,885.25,0.641821,0.819671,1232.30,885.25,1920,1080
50,1.0077,True,True,1,1232.30,885.25,1232.30,885.25,0.641821,0.819671,1232.30,885.25,1920,1080
51,1.0298,True,True,1,1239.73,868.18,1239.73,868.18,0.645694,0.803870,1239.73,868.18,1920,1080
52,1.0514,True,True,1,1239.73,868.18,1239.73,868.18,0.645694,0.803870,1239.73,868.18,1920,1080
53,1.0740,True,True,1,1239.73,868.18,1239.73,868.18,0.645694,0.803870,1239.73,868.18,1920,1080
54,1.0959,True,True,1,1239.73,868.18,1239.73,868.18,0.645694,0.803870,1239.73,868.18,1920,1080
55,1.1089,True,True,1,1239.73,868.18,1239.73,868.18,0.645694,0.803870,1239.73,868.18,1920,1080
56,1.1305,True,True,1,1239.73,868.18,1239.73,868.18,0.645694,0.803870,1239.73,868.18,1920,1080
57,1.1534,True,True,1,1357.65,687.61,1357.65,687.61,0.707112,0.636673,1357.65,687.61,1920,1080
58,1.1750,True,True,1,1266.11,750.80,1266.11,750.80,0.659431,0.695183,1266.11,750.80,1920,1080
59,1.1893,True,True,1,1266.11,750.80,1266.11,750.80,0.659431,0.695183,1266.11,750.80,1920,1080
60,1.2110,True,True,1,1257.01,751.48,1257.01,751.48,0.654694,0.695811,1257.01,751.48,1920,1080
61,1.2334,True,True,1,1248.76,767.25,1248.76,767.25,0.650397,0.710415,1248.76,767.25,1920,1080
62,1.2479,True,True,1,1248.76,767.25,1248.76,767.25,0.650397,0.710415,1248.76,767.25,1920,1080
63,1.2689,True,True,1,1234.24,796.30,1234.24,796.30,0.642835,0.737314,1234.24,796.30,1920,1080
64,1.2913,True,True,1,1223.19,818.75,1223.19,818.75,0.637079,0.758106,1223.19,818.75,1920,1080
65,1.3132,True,True,1,1223.19,818.75,1223.19,818.75,0.637079,0.758106,1223.19,818.75,1920,1080
66,1.3283,True,True,1,1213.98,834.88,1213.98,834.88,0.632280,0.773040,1213.98,834.88,1920,1080
67,1.3495,True,True,1,1206.13,848.16,1206.13,848.16,0.628190,0.785337,1206.13,848.16,1920,1080
68,1.3704,True,True,1,1206.13,848.16,1206.13,848.16,0.628190,0.785337,1206.13,848.16,1920,1080
69,1.3936,True,True,1,1199.68,856.72,1199.68,856.72,0.624835,0.793258,1199.68,856.72,1920,1080
70,1.4159,True,True,1,1196.09,860.90,1196.09,860.90,0.622965,0.797133,1196.09,860.90,1920,1080
71,1.4312,True,True,1,1196.09,860.90,1196.09,860.90,0.622965,0.797133,1196.09,860.90,1920,1080
72,1.4550,True,True,1,1193.50,862.73,1193.50,862.73,0.621615,0.798827,1193.50,862.73,1920,1080
73,1.4688,True,True,1,1193.50,862.73,1193.50,862.73,0.621615,0.798827,1193.50,862.73,1920,1080
74,1.4913,True,True,1,1190.36,866.31,1190.36,866.31,0.619977,0.802140,1190.36,866.31,1920,1080
75,1.5175,True,True,1,1188.46,868.35,1188.46,868.35,0.618992,0.804030,1188.46,868.35,1920,1080
76,1.5327,True,True,1,1193.18,852.51,1193.18,852.51,0.621446,0.789361,1193.18,852.51,1920,1080
77,1.5495,True,True,1,1193.18,852.51,1193.18,852.51,0.621446,0.789361,1193.18,852.51,1920,1080
78,1.5717,True,True,1,1205.58,803.30,1205.58,803.30,0.627909,0.743800,1205.58,803.30,1920,1080
79,1.5878,True,True,1,1205.58,803.30,1205.58,803.30,0.627909,0.743800,1205.58,803.30,1920,1080
