Time,X,Z,DisplayWeight_t,LifMag0Accum,LifMag1Accum,LifMag2Accum,LifMag3Accum,LifMag4Accum
0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.032,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.046,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.056,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.066,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.078,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.092,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.102,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.112,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.121,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.140,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.159,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.166,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.175,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.183,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.193,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.206,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.223,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.233,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.241,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.249,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.258,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.270,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.281,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.296,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.314,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.330,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.341,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.352,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.362,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.371,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.380,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.389,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.407,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.417,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.426,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.435,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.442,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.450,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.460,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.468,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.482,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.492,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.506,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.516,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.528,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.538,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.554,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.570,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.582,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.594,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.612,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.627,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.638,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.654,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.667,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.675,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.684,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.694,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.703,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.710,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.719,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.728,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.736,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
