Time,JoyStick2Horizontal,JoyStick2Vertical,JoyStick3Vertical,JoyStick2Slider
0.000,0.0000,0.0000,0.0000,-1.0000
0.022,0.0000,0.0000,0.0000,-1.0000
0.034,0.0000,0.0000,0.0000,-1.0000
0.041,0.0000,0.0000,0.0000,-1.0000
0.049,0.0000,0.0000,0.0000,-1.0000
0.055,0.0000,0.0000,0.0000,-1.0000
0.063,0.0000,0.0000,0.0000,-1.0000
0.071,0.0000,0.0000,0.0000,-1.0000
0.077,0.0000,0.0000,0.0000,-1.0000
0.084,0.0000,0.0000,0.0000,-1.0000
0.091,0.0000,0.0000,0.0000,-1.0000
0.099,0.0000,0.0000,0.0000,-1.0000
0.105,0.0000,0.0000,0.0000,-1.0000
0.112,0.0000,0.0000,0.0000,-1.0000
0.119,0.0000,0.0000,0.0000,-1.0000
0.128,0.0000,0.0000,0.0000,-1.0000
0.135,0.0000,0.0000,0.0000,-1.0000
0.143,0.0000,0.0000,0.0000,-1.0000
0.153,0.0000,0.0000,0.0000,-1.0000
0.161,0.0000,0.0000,0.0000,-1.0000
0.167,0.0000,0.0000,0.0000,-1.0000
0.174,0.0000,0.0000,0.0000,-1.0000
0.181,0.0000,0.0000,0.0000,-1.0000
0.188,0.0000,0.0000,0.0000,-1.0000
0.197,0.0000,0.0000,0.0000,-1.0000
0.202,0.0000,0.0000,0.0000,-1.0000
0.211,0.0000,0.0000,0.0000,-1.0000
0.217,0.0000,0.0000,0.0000,-1.0000
0.223,0.0000,0.0000,0.0000,-1.0000
0.230,0.0000,0.0000,0.0000,-1.0000
0.238,0.0000,0.0000,0.0000,-1.0000
0.245,0.0000,0.0000,0.0000,-1.0000
0.253,0.0000,0.0000,0.0000,-1.0000
0.260,0.0000,0.0000,0.0000,-1.0000
0.269,0.0000,0.0000,0.0000,-1.0000
0.277,0.0000,0.0000,0.0000,-1.0000
0.283,0.0000,0.0000,0.0000,-1.0000
0.290,0.0000,0.0000,0.0000,-1.0000
0.297,0.0000,0.0000,0.0000,-1.0000
0.305,0.0000,0.0000,0.0000,-1.0000
0.314,0.0000,0.0000,0.0000,-1.0000
0.321,0.0000,0.0000,0.0000,-1.0000
0.329,0.0000,0.0000,0.0000,-1.0000
0.335,0.0000,0.0000,0.0000,-1.0000
