Time,X,Y,Z
0.000,0.0000,9.3638,0.0000
0.021,0.0000,9.3638,0.0000
0.032,0.0000,9.3638,0.0000
0.040,0.0000,9.3638,0.0000
0.048,0.0000,9.3638,0.0000
0.057,0.0000,9.3638,0.0000
0.064,0.0000,9.3638,0.0000
0.071,0.0000,9.3638,0.0000
0.078,0.0000,9.3638,0.0000
0.085,0.0000,9.3638,0.0000
0.091,0.0000,9.3638,0.0000
0.098,0.0000,9.3638,0.0000
0.105,0.0000,9.3638,0.0000
0.113,0.0000,9.3638,0.0000
0.121,0.0000,9.3638,0.0000
0.128,0.0000,9.3638,0.0000
0.135,0.0000,9.3638,0.0000
0.142,0.0000,9.3638,0.0000
0.149,0.0000,9.3638,0.0000
0.157,0.0000,9.3638,0.0000
0.165,0.0000,9.3638,0.0000
0.175,0.0000,9.3638,0.0000
0.183,0.0000,9.3638,0.0000
0.188,0.0000,9.3638,0.0000
0.197,0.0000,9.3638,0.0000
0.203,0.0000,9.3638,0.0000
0.210,0.0000,9.3638,0.0000
0.217,0.0000,9.3638,0.0000
0.222,0.0000,9.3638,0.0000
0.229,0.0000,9.3638,0.0000
0.237,0.0000,9.3638,0.0000
0.245,0.0000,9.3638,0.0000
0.251,0.0000,9.3638,0.0000
0.258,0.0000,9.3638,0.0000
0.266,0.0000,9.3638,0.0000
0.276,0.0000,9.3638,0.0000
0.282,0.0000,9.3638,0.0000
0.290,0.0000,9.3638,0.0000
0.297,0.0000,9.3638,0.0000
0.304,0.0000,9.3638,0.0000
0.312,0.0000,9.3638,0.0000
0.318,0.0000,9.3638,0.0000
0.325,0.0000,9.3638,0.0000
0.332,0.0000,9.3638,0.0000
0.349,0.0000,9.3638,0.0000
0.357,0.0000,9.3638,0.0000
0.363,0.0000,9.3638,0.0000
0.370,0.0000,9.3638,0.0000
0.377,0.0000,9.3638,0.0000
0.384,0.0000,9.3638,0.0000
0.391,0.0000,9.3638,0.0000
0.397,0.0000,9.3638,0.0000
0.403,0.0000,9.3638,0.0000
0.410,0.0000,9.3638,0.0000
0.417,0.0000,9.3638,0.0000
0.424,0.0000,9.3638,0.0000
0.432,0.0000,9.3638,0.0000
0.439,0.0000,9.3638,0.0000
0.447,0.0000,9.3638,0.0000
0.454,0.0000,9.3638,0.0000
0.463,0.0000,9.3638,0.0000
0.468,0.0000,9.3638,0.0000
0.476,0.0000,9.3638,0.0000
0.483,0.0000,9.3638,0.0000
0.489,0.0000,9.3638,0.0000
0.497,0.0000,9.3638,0.0000
0.503,0.0000,9.3638,0.0000
0.511,0.0000,9.3638,0.0000
0.519,0.0000,9.3638,0.0000
0.527,0.0000,9.3638,0.0000
0.534,0.0000,9.3638,0.0000
0.542,0.0000,9.3638,0.0000
0.549,0.0000,9.3638,0.0000
0.556,0.0000,9.3638,0.0000
0.563,0.0000,9.3638,0.0000
0.571,0.0000,9.3638,0.0000
0.580,0.0000,9.3638,0.0000
0.586,0.0000,9.3638,0.0000
0.595,0.0000,9.3638,0.0000
0.602,0.0000,9.3638,0.0000
0.608,0.0000,9.3638,0.0000
0.615,0.0000,9.3638,0.0000
0.622,0.0000,9.3638,0.0000
0.629,0.0000,9.3638,0.0000
0.638,0.0000,9.3638,0.0000
0.645,0.0000,9.3638,0.0000
0.653,0.0000,9.3638,0.0000
