sampleIndex,time,isConnected,appFocused,isValid,gameScreenX,gameScreenY,clampedGameScreenX,clampedGameScreenY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight
0,0.0000,True,True,1,723.08,344.35,723.08,344.35,0.376606,0.318846,723.08,344.35,1920,1080
1,0.0212,True,True,1,721.69,344.22,721.69,344.22,0.375879,0.318723,721.69,344.22,1920,1080
2,0.0358,True,True,1,721.69,344.22,721.69,344.22,0.375879,0.318723,721.69,344.22,1920,1080
3,0.0538,True,True,1,720.30,344.45,720.30,344.45,0.375157,0.318935,720.30,344.45,1920,1080
4,0.0821,True,True,1,719.25,344.49,719.25,344.49,0.374610,0.318975,719.25,344.49,1920,1080
5,0.1002,True,True,1,719.25,344.49,719.25,344.49,0.374610,0.318975,719.25,344.49,1920,1080
6,0.1189,True,True,1,718.10,344.22,718.10,344.22,0.374011,0.318720,718.10,344.22,1920,1080
7,0.1424,True,True,1,717.39,344.12,717.39,344.12,0.373640,0.318633,717.39,344.12,1920,1080
8,0.1597,True,True,1,717.39,344.12,717.39,344.12,0.373640,0.318633,717.39,344.12,1920,1080
9,0.1773,True,True,1,716.77,344.13,716.77,344.13,0.373315,0.318636,716.77,344.13,1920,1080
10,0.1958,True,True,1,716.25,344.14,716.25,344.14,0.373048,0.318648,716.25,344.14,1920,1080
11,0.2125,True,True,1,716.25,344.14,716.25,344.14,0.373048,0.318648,716.25,344.14,1920,1080
12,0.2383,True,True,1,726.79,354.81,726.79,354.81,0.378537,0.328524,726.79,354.81,1920,1080
13,0.2540,True,True,1,726.79,354.81,726.79,354.81,0.378537,0.328524,726.79,354.81,1920,1080
14,0.2797,True,True,1,776.13,415.96,776.13,415.96,0.404234,0.385149,776.13,415.96,1920,1080
15,0.2967,True,True,1,833.36,485.05,833.36,485.05,0.434044,0.449118,833.36,485.05,1920,1080
16,0.3142,True,True,1,833.36,485.05,833.36,485.05,0.434044,0.449118,833.36,485.05,1920,1080
17,0.3413,True,True,1,875.04,531.30,875.04,531.30,0.455749,0.491948,875.04,531.30,1920,1080
18,0.3594,True,True,1,899.32,561.55,899.32,561.55,0.468397,0.519954,899.32,561.55,1920,1080
19,0.3766,True,True,1,913.48,581.87,913.48,581.87,0.475769,0.538770,913.48,581.87,1920,1080
20,0.3937,True,True,1,913.48,581.87,913.48,581.87,0.475769,0.538770,913.48,581.87,1920,1080
21,0.4217,True,True,1,919.57,590.71,919.57,590.71,0.478941,0.546958,919.57,590.71,1920,1080
22,0.4398,True,True,1,921.97,596.05,921.97,596.05,0.480193,0.551901,921.97,596.05,1920,1080
23,0.4576,True,True,1,921.97,596.05,921.97,596.05,0.480193,0.551901,921.97,596.05,1920,1080
24,0.4796,True,True,1,925.24,600.23,925.24,600.23,0.481895,0.555771,925.24,600.23,1920,1080
25,0.4970,True,True,1,927.52,601.51,927.52,601.51,0.483082,0.556952,927.52,601.51,1920,1080
26,0.5147,True,True,1,927.52,601.51,927.52,601.51,0.483082,0.556952,927.52,601.51,1920,1080
27,0.5324,True,True,1,921.36,601.51,921.36,601.51,0.479874,0.556955,921.36,601.51,1920,1080
28,0.5587,True,True,1,900.90,598.19,900.90,598.19,0.469221,0.553879,900.90,598.19,1920,1080
29,0.5777,True,True,1,900.90,598.19,900.90,598.19,0.469221,0.553879,900.90,598.19,1920,1080
