time,gameScreenX,gameScreenY,windowsX,windowsY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight,isValid
3.5735,,,,,,,,,1920,1080,0
3.5979,,,,,,,,,1920,1080,0
3.6198,,,,,,,,,1920,1080,0
3.6425,,,,,,,,,1920,1080,0
3.6650,,,,,,,,,1920,1080,0
3.6875,,,,,,,,,1920,1080,0
3.7098,,,,,,,,,1920,1080,0
3.7327,,,,,,,,,1920,1080,0
3.7550,,,,,,,,,1920,1080,0
3.7787,,,,,,,,,1920,1080,0
3.8023,,,,,,,,,1920,1080,0
3.8242,,,,,,,,,1920,1080,0
3.8469,,,,,,,,,1920,1080,0
3.8682,,,,,,,,,1920,1080,0
3.8901,,,,,,,,,1920,1080,0
3.9134,,,,,,,,,1920,1080,0
3.9351,,,,,,,,,1920,1080,0
3.9601,,,,,,,,,1920,1080,0
3.9804,,,,,,,,,1920,1080,0
4.0047,,,,,,,,,1920,1080,0
4.0269,,,,,,,,,1920,1080,0
4.0481,,,,,,,,,1920,1080,0
4.0726,,,,,,,,,1920,1080,0
4.0952,,,,,,,,,1920,1080,0
4.1182,,,,,,,,,1920,1080,0
4.1410,,,,,,,,,1920,1080,0
4.1624,,,,,,,,,1920,1080,0
4.1852,,,,,,,,,1920,1080,0
4.2084,,,,,,,,,1920,1080,0
4.2307,,,,,,,,,1920,1080,0
4.2533,,,,,,,,,1920,1080,0
4.2754,,,,,,,,,1920,1080,0
4.2998,,,,,,,,,1920,1080,0
4.3210,,,,,,,,,1920,1080,0
4.3422,,,,,,,,,1920,1080,0
4.3659,,,,,,,,,1920,1080,0
4.3862,,,,,,,,,1920,1080,0
4.4098,,,,,,,,,1920,1080,0
4.4351,,,,,,,,,1920,1080,0
4.4557,,,,,,,,,1920,1080,0
4.4801,,,,,,,,,1920,1080,0
4.5043,,,,,,,,,1920,1080,0
4.5260,,,,,,,,,1920,1080,0
4.5509,,,,,,,,,1920,1080,0
4.5766,,,,,,,,,1920,1080,0
4.6005,,,,,,,,,1920,1080,0
4.6246,,,,,,,,,1920,1080,0
4.6480,,,,,,,,,1920,1080,0
4.6732,,,,,,,,,1920,1080,0
4.6966,,,,,,,,,1920,1080,0
4.7205,,,,,,,,,1920,1080,0
4.7450,,,,,,,,,1920,1080,0
4.7670,,,,,,,,,1920,1080,0
4.7892,,,,,,,,,1920,1080,0
4.8137,,,,,,,,,1920,1080,0
4.8371,,,,,,,,,1920,1080,0
4.8589,,,,,,,,,1920,1080,0
4.8811,,,,,,,,,1920,1080,0
4.9022,,,,,,,,,1920,1080,0
4.9255,,,,,,,,,1920,1080,0
4.9498,,,,,,,,,1920,1080,0
4.9731,,,,,,,,,1920,1080,0
4.9960,,,,,,,,,1920,1080,0
5.0196,,,,,,,,,1920,1080,0
5.0405,,,,,,,,,1920,1080,0
5.0629,,,,,,,,,1920,1080,0
5.0880,,,,,,,,,1920,1080,0
5.1135,,,,,,,,,1920,1080,0
5.1371,,,,,,,,,1920,1080,0
5.1582,,,,,,,,,1920,1080,0
5.1816,,,,,,,,,1920,1080,0
5.2059,,,,,,,,,1920,1080,0
5.2299,,,,,,,,,1920,1080,0
5.2524,,,,,,,,,1920,1080,0
5.2739,,,,,,,,,1920,1080,0
5.2974,,,,,,,,,1920,1080,0
5.3196,,,,,,,,,1920,1080,0
5.3405,,,,,,,,,1920,1080,0
5.3640,,,,,,,,,1920,1080,0
5.3869,,,,,,,,,1920,1080,0
5.4103,,,,,,,,,1920,1080,0
5.4344,,,,,,,,,1920,1080,0
5.4556,,,,,,,,,1920,1080,0
5.4781,,,,,,,,,1920,1080,0
5.5008,,,,,,,,,1920,1080,0
5.5229,,,,,,,,,1920,1080,0
5.5468,,,,,,,,,1920,1080,0
5.5684,,,,,,,,,1920,1080,0
5.5939,,,,,,,,,1920,1080,0
5.6168,,,,,,,,,1920,1080,0
5.6401,,,,,,,,,1920,1080,0
5.6632,,,,,,,,,1920,1080,0
5.6857,,,,,,,,,1920,1080,0
5.7087,,,,,,,,,1920,1080,0
5.7318,,,,,,,,,1920,1080,0
