sampleIndex,time,isConnected,appFocused,isValid,gameScreenX,gameScreenY,clampedGameScreenX,clampedGameScreenY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight
0,0.0216,True,True,1,921.47,472.75,921.47,472.75,0.479932,0.437736,921.47,472.75,1920,1080
1,0.0392,True,True,1,925.14,473.36,925.14,473.36,0.481845,0.438300,925.14,473.36,1920,1080
2,0.0532,True,True,1,925.14,473.36,925.14,473.36,0.481845,0.438300,925.14,473.36,1920,1080
3,0.0715,True,True,1,926.78,472.17,926.78,472.17,0.482700,0.437197,926.78,472.17,1920,1080
4,0.0904,True,True,1,926.78,472.17,926.78,472.17,0.482700,0.437197,926.78,472.17,1920,1080
5,0.1110,True,True,1,928.35,468.68,928.35,468.68,0.483516,0.433964,928.35,468.68,1920,1080
6,0.1306,True,True,1,929.51,464.83,929.51,464.83,0.484122,0.430394,929.51,464.83,1920,1080
7,0.1516,True,True,1,930.86,462.07,930.86,462.07,0.484825,0.427838,930.86,462.07,1920,1080
8,0.1737,True,True,1,930.86,462.07,930.86,462.07,0.484825,0.427838,930.86,462.07,1920,1080
9,0.1921,True,True,1,932.36,459.97,932.36,459.97,0.485607,0.425894,932.36,459.97,1920,1080
10,0.2113,True,True,1,932.36,459.97,932.36,459.97,0.485607,0.425894,932.36,459.97,1920,1080
11,0.2312,True,True,1,933.42,458.14,933.42,458.14,0.486158,0.424201,933.42,458.14,1920,1080
12,0.2515,True,True,1,934.03,456.19,934.03,456.19,0.486473,0.422399,934.03,456.19,1920,1080
13,0.2722,True,True,1,934.03,456.19,934.03,456.19,0.486473,0.422399,934.03,456.19,1920,1080
14,0.2924,True,True,1,933.95,455.86,933.95,455.86,0.486434,0.422088,933.95,455.86,1920,1080
15,0.3120,True,True,1,934.21,455.96,934.21,455.96,0.486567,0.422184,934.21,455.96,1920,1080
16,0.3319,True,True,1,934.21,455.96,934.21,455.96,0.486567,0.422184,934.21,455.96,1920,1080
17,0.3518,True,True,1,934.20,455.54,934.20,455.54,0.486563,0.421792,934.20,455.54,1920,1080
18,0.3705,True,True,1,933.92,455.31,933.92,455.31,0.486415,0.421580,933.92,455.31,1920,1080
19,0.3908,True,True,1,933.92,455.31,933.92,455.31,0.486415,0.421580,933.92,455.31,1920,1080
20,0.4121,True,True,1,910.29,448.79,910.29,448.79,0.474110,0.415549,910.29,448.79,1920,1080
21,0.4346,True,True,1,841.94,433.14,841.94,433.14,0.438511,0.401054,841.94,433.14,1920,1080
22,0.4535,True,True,1,841.94,433.14,841.94,433.14,0.438511,0.401054,841.94,433.14,1920,1080
23,0.4751,True,True,1,769.04,415.09,769.04,415.09,0.400542,0.384345,769.04,415.09,1920,1080
24,0.4945,True,True,1,711.92,400.72,711.92,400.72,0.370790,0.371035,711.92,400.72,1920,1080
25,0.5129,True,True,1,711.92,400.72,711.92,400.72,0.370790,0.371035,711.92,400.72,1920,1080
26,0.5331,True,True,1,673.57,392.85,673.57,392.85,0.350819,0.363748,673.57,392.85,1920,1080
27,0.5507,True,True,1,648.37,388.94,648.37,388.94,0.337692,0.360125,648.37,388.94,1920,1080
28,0.5731,True,True,1,648.37,388.94,648.37,388.94,0.337692,0.360125,648.37,388.94,1920,1080
29,0.5917,True,True,1,631.90,384.96,631.90,384.96,0.329115,0.356448,631.90,384.96,1920,1080
30,0.6166,True,True,1,672.05,414.01,672.05,414.01,0.350027,0.383340,672.05,414.01,1920,1080
31,0.6345,True,True,1,672.05,414.01,672.05,414.01,0.350027,0.383340,672.05,414.01,1920,1080
32,0.6537,True,True,1,753.42,478.94,753.42,478.94,0.392406,0.443465,753.42,478.94,1920,1080
33,0.6723,True,True,1,873.66,575.78,873.66,575.78,0.455030,0.533128,873.66,575.78,1920,1080
34,0.6914,True,True,1,873.66,575.78,873.66,575.78,0.455030,0.533128,873.66,575.78,1920,1080
35,0.7103,True,True,1,959.23,641.63,959.23,641.63,0.499598,0.594097,959.23,641.63,1920,1080
36,0.7323,True,True,1,1009.78,675.52,1009.78,675.52,0.525924,0.625483,1009.78,675.52,1920,1080
37,0.7506,True,True,1,1009.78,675.52,1009.78,675.52,0.525924,0.625483,1009.78,675.52,1920,1080
