time,gameScreenX,gameScreenY,windowsX,windowsY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight,isValid
3.4360,,,,,,,,,1920,1080,0
3.4586,,,,,,,,,1920,1080,0
3.4806,,,,,,,,,1920,1080,0
3.5034,,,,,,,,,1920,1080,0
3.5273,,,,,,,,,1920,1080,0
3.5505,,,,,,,,,1920,1080,0
3.5728,,,,,,,,,1920,1080,0
3.5974,,,,,,,,,1920,1080,0
3.6194,,,,,,,,,1920,1080,0
3.6417,,,,,,,,,1920,1080,0
3.6646,,,,,,,,,1920,1080,0
3.6857,,,,,,,,,1920,1080,0
3.7106,,,,,,,,,1920,1080,0
3.7348,,,,,,,,,1920,1080,0
3.7619,,,,,,,,,1920,1080,0
3.7862,,,,,,,,,1920,1080,0
3.8077,,,,,,,,,1920,1080,0
3.8328,,,,,,,,,1920,1080,0
3.8530,,,,,,,,,1920,1080,0
3.8771,,,,,,,,,1920,1080,0
3.9006,,,,,,,,,1920,1080,0
3.9231,,,,,,,,,1920,1080,0
3.9477,,,,,,,,,1920,1080,0
3.9708,,,,,,,,,1920,1080,0
3.9914,,,,,,,,,1920,1080,0
4.0161,,,,,,,,,1920,1080,0
4.0395,,,,,,,,,1920,1080,0
4.0620,,,,,,,,,1920,1080,0
4.0848,,,,,,,,,1920,1080,0
4.1061,,,,,,,,,1920,1080,0
4.1311,,,,,,,,,1920,1080,0
4.1536,,,,,,,,,1920,1080,0
4.1777,,,,,,,,,1920,1080,0
4.2018,,,,,,,,,1920,1080,0
4.2248,,,,,,,,,1920,1080,0
4.2489,,,,,,,,,1920,1080,0
4.2728,,,,,,,,,1920,1080,0
4.2951,,,,,,,,,1920,1080,0
4.3193,,,,,,,,,1920,1080,0
4.3407,,,,,,,,,1920,1080,0
4.3654,,,,,,,,,1920,1080,0
4.3882,,,,,,,,,1920,1080,0
4.4113,,,,,,,,,1920,1080,0
4.4314,,,,,,,,,1920,1080,0
4.4548,,,,,,,,,1920,1080,0
4.4773,,,,,,,,,1920,1080,0
4.4994,,,,,,,,,1920,1080,0
4.5218,,,,,,,,,1920,1080,0
4.5453,,,,,,,,,1920,1080,0
4.5655,,,,,,,,,1920,1080,0
4.5882,,,,,,,,,1920,1080,0
4.6119,,,,,,,,,1920,1080,0
4.6364,,,,,,,,,1920,1080,0
4.6590,,,,,,,,,1920,1080,0
4.6823,,,,,,,,,1920,1080,0
4.7049,,,,,,,,,1920,1080,0
4.7287,,,,,,,,,1920,1080,0
4.7529,,,,,,,,,1920,1080,0
4.7802,,,,,,,,,1920,1080,0
4.8002,,,,,,,,,1920,1080,0
4.8206,,,,,,,,,1920,1080,0
4.8449,,,,,,,,,1920,1080,0
4.8683,,,,,,,,,1920,1080,0
4.8897,,,,,,,,,1920,1080,0
4.9099,,,,,,,,,1920,1080,0
4.9344,,,,,,,,,1920,1080,0
4.9595,,,,,,,,,1920,1080,0
4.9827,,,,,,,,,1920,1080,0
5.0069,,,,,,,,,1920,1080,0
5.0310,,,,,,,,,1920,1080,0
5.0551,,,,,,,,,1920,1080,0
5.0766,,,,,,,,,1920,1080,0
5.1005,,,,,,,,,1920,1080,0
5.1239,,,,,,,,,1920,1080,0
5.1476,,,,,,,,,1920,1080,0
5.1701,,,,,,,,,1920,1080,0
5.1922,,,,,,,,,1920,1080,0
5.2149,,,,,,,,,1920,1080,0
5.2369,,,,,,,,,1920,1080,0
5.2603,,,,,,,,,1920,1080,0
5.2810,,,,,,,,,1920,1080,0
5.3034,,,,,,,,,1920,1080,0
5.3255,,,,,,,,,1920,1080,0
5.3487,,,,,,,,,1920,1080,0
5.3701,,,,,,,,,1920,1080,0
5.3949,,,,,,,,,1920,1080,0
5.4190,,,,,,,,,1920,1080,0
5.4426,,,,,,,,,1920,1080,0
5.4661,,,,,,,,,1920,1080,0
5.4900,,,,,,,,,1920,1080,0
