time,gameScreenX,gameScreenY,windowsX,windowsY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight,isValid
3.3743,,,,,,,,,1920,1080,0
3.3968,,,,,,,,,1920,1080,0
3.4509,,,,,,,,,1920,1080,0
3.4728,,,,,,,,,1920,1080,0
3.4973,,,,,,,,,1920,1080,0
3.5205,,,,,,,,,1920,1080,0
3.5421,,,,,,,,,1920,1080,0
3.5633,,,,,,,,,1920,1080,0
3.5881,,,,,,,,,1920,1080,0
3.6136,,,,,,,,,1920,1080,0
3.6350,,,,,,,,,1920,1080,0
3.6580,,,,,,,,,1920,1080,0
3.6807,,,,,,,,,1920,1080,0
3.7010,,,,,,,,,1920,1080,0
3.7220,,,,,,,,,1920,1080,0
3.7429,,,,,,,,,1920,1080,0
3.7636,,,,,,,,,1920,1080,0
3.7853,,,,,,,,,1920,1080,0
3.8060,,,,,,,,,1920,1080,0
3.8313,,,,,,,,,1920,1080,0
3.8526,,,,,,,,,1920,1080,0
3.8732,,,,,,,,,1920,1080,0
3.8948,,,,,,,,,1920,1080,0
3.9157,,,,,,,,,1920,1080,0
3.9364,,,,,,,,,1920,1080,0
3.9591,,,,,,,,,1920,1080,0
3.9811,,,,,,,,,1920,1080,0
4.0024,,,,,,,,,1920,1080,0
4.0237,,,,,,,,,1920,1080,0
4.0447,,,,,,,,,1920,1080,0
4.0660,,,,,,,,,1920,1080,0
4.0862,,,,,,,,,1920,1080,0
4.1120,,,,,,,,,1920,1080,0
4.1330,,,,,,,,,1920,1080,0
4.1539,,,,,,,,,1920,1080,0
4.1760,,,,,,,,,1920,1080,0
4.1975,,,,,,,,,1920,1080,0
4.2182,,,,,,,,,1920,1080,0
4.2406,,,,,,,,,1920,1080,0
4.2626,,,,,,,,,1920,1080,0
4.2853,,,,,,,,,1920,1080,0
4.3074,,,,,,,,,1920,1080,0
4.3313,,,,,,,,,1920,1080,0
4.3522,,,,,,,,,1920,1080,0
4.3731,,,,,,,,,1920,1080,0
4.3950,,,,,,,,,1920,1080,0
4.4159,,,,,,,,,1920,1080,0
4.4365,,,,,,,,,1920,1080,0
4.4583,,,,,,,,,1920,1080,0
4.4804,,,,,,,,,1920,1080,0
4.5014,,,,,,,,,1920,1080,0
4.5257,,,,,,,,,1920,1080,0
