Time,X,Z,DisplayWeight_t,LifMag0Accum,LifMag1Accum,LifMag2Accum,LifMag3Accum,LifMag4Accum
0.723,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.730,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.738,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.747,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.753,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.760,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.767,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.774,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.782,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.791,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.799,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.807,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.814,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.822,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.830,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.837,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.845,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.851,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.861,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.868,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.877,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.884,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.893,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.902,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.910,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.918,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.925,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.932,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.940,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.946,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.953,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.962,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.969,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.977,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.985,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.007,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.013,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.038,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.048,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.055,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.063,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.071,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.080,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.087,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.096,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.106,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.114,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.122,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.129,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.138,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.145,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.152,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.161,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.167,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.175,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.182,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.189,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.197,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.204,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.210,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.219,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.227,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.234,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.242,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.249,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.258,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.266,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.273,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.281,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.298,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.305,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.313,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.321,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.328,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.334,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.343,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.349,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.358,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.364,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.372,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.381,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.388,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.396,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.402,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.409,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.416,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.423,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.429,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.437,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.452,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.460,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.467,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.476,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.484,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.491,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
