Time,X,Z,DisplayWeight_t,LifMag0Accum,LifMag1Accum,LifMag2Accum,LifMag3Accum,LifMag4Accum
0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.038,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.046,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.053,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.061,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.070,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.081,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.088,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.095,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.102,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.110,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.118,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.126,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.134,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.143,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.157,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.164,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.173,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.179,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.185,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.193,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.208,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.215,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.223,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.230,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.238,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.244,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.258,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.265,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.273,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.281,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.287,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.295,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
