Time,X,Y,Z
0.000,0.0000,9.3638,0.0000
0.024,0.0000,9.3638,0.0000
0.037,0.0000,9.3638,0.0000
0.044,0.0000,9.3638,0.0000
0.052,0.0000,9.3638,0.0000
0.059,0.0000,9.3638,0.0000
0.068,0.0000,9.3638,0.0000
0.075,0.0000,9.3638,0.0000
0.084,0.0000,9.3638,0.0000
0.091,0.0000,9.3638,0.0000
0.099,0.0000,9.3638,0.0000
0.108,0.0000,9.3638,0.0000
0.118,0.0000,9.3638,0.0000
0.125,0.0000,9.3638,0.0000
0.133,0.0000,9.3638,0.0000
0.139,0.0000,9.3638,0.0000
0.148,0.0000,9.3638,0.0000
0.155,0.0000,9.3638,0.0000
0.161,0.0000,9.3638,0.0000
0.169,0.0000,9.3638,0.0000
0.176,0.0000,9.3638,0.0000
0.184,0.0000,9.3638,0.0000
0.191,0.0000,9.3638,0.0000
0.198,0.0000,9.3638,0.0000
0.208,0.0000,9.3638,0.0000
0.217,0.0000,9.3638,0.0000
0.226,0.0000,9.3638,0.0000
0.236,0.0000,9.3638,0.0000
0.245,0.0000,9.3638,0.0000
0.256,0.0000,9.3638,0.0000
0.266,0.0000,9.3638,0.0000
0.274,0.0000,9.3638,0.0000
0.283,0.0000,9.3638,0.0000
0.292,0.0000,9.3638,0.0000
0.301,0.0000,9.3638,0.0000
0.315,0.0000,9.3638,0.0000
0.325,0.0000,9.3638,0.0000
0.337,0.0000,9.3638,0.0000
0.345,0.0000,9.3638,0.0000
0.355,0.0000,9.3638,0.0000
0.363,0.0000,9.3638,0.0000
0.374,0.0000,9.3638,0.0000
0.384,0.0000,9.3638,0.0000
0.394,0.0000,9.3638,0.0000
0.405,0.0000,9.3638,0.0000
0.416,0.0000,9.3638,0.0000
0.428,0.0000,9.3638,0.0000
0.437,0.0000,9.3638,0.0000
0.446,0.0000,9.3638,0.0000
0.455,0.0000,9.3638,0.0000
0.464,0.0000,9.3638,0.0000
0.475,0.0000,9.3638,0.0000
0.483,0.0000,9.3638,0.0000
0.491,0.0000,9.3638,0.0000
0.498,0.0000,9.3638,0.0000
0.508,0.0000,9.3638,0.0000
0.515,0.0000,9.3638,0.0000
0.524,0.0000,9.3638,0.0000
0.532,0.0000,9.3638,0.0000
0.541,0.0000,9.3638,0.0000
0.552,0.0000,9.3638,0.0000
0.562,0.0000,9.3638,0.0000
0.573,0.0000,9.3638,0.0000
0.583,0.0000,9.3638,0.0000
0.594,0.0000,9.3638,0.0000
0.603,0.0000,9.3638,0.0000
0.613,0.0000,9.3638,0.0000
0.622,0.0000,9.3638,0.0000
0.631,0.0000,9.3638,0.0000
0.640,0.0000,9.3638,0.0000
0.648,0.0000,9.3638,0.0000
0.655,0.0000,9.3638,0.0000
0.664,0.0000,9.3638,0.0000
0.672,0.0000,9.3638,0.0000
0.681,0.0000,9.3638,0.0000
0.689,0.0000,9.3638,0.0000
0.697,0.0000,9.3638,0.0000
0.705,0.0000,9.3638,0.0000
0.713,0.0000,9.3638,0.0000
0.721,0.0000,9.3638,0.0000
0.729,0.0000,9.3638,0.0000
0.735,0.0000,9.3638,0.0000
0.743,0.0000,9.3638,0.0000
0.751,0.0000,9.3638,0.0000
0.759,0.0000,9.3638,0.0000
0.769,0.0000,9.3638,0.0000
0.776,0.0000,9.3638,0.0000
0.784,0.0000,9.3638,0.0000
0.791,0.0000,9.3638,0.0000
0.798,0.0000,9.3638,0.0000
0.809,0.0000,9.3638,0.0000
0.817,0.0000,9.3638,0.0000
0.826,0.0000,9.3638,0.0000
0.835,0.0000,9.3638,0.0000
0.841,0.0000,9.3638,0.0000
0.850,0.0000,9.3638,0.0000
0.858,0.0000,9.3638,0.0000
0.867,0.0000,9.3638,0.0000
0.874,0.0000,9.3638,0.0000
0.883,0.0000,9.3638,0.0000
0.890,0.0000,9.3638,0.0000
0.899,0.0000,9.3638,0.0000
0.906,0.0000,9.3638,0.0000
0.914,0.0000,9.3638,0.0000
0.921,0.0000,9.3638,0.0000
0.931,0.0000,9.3638,0.0000
0.938,0.0000,9.3638,0.0000
0.947,0.0000,9.3638,0.0000
0.954,0.0000,9.3638,0.0000
0.961,0.0000,9.3638,0.0000
0.972,0.0000,9.3638,0.0000
0.980,0.0000,9.3638,0.0000
0.990,0.0000,9.3638,0.0000
0.997,0.0000,9.3638,0.0000
1.006,0.0000,9.3638,0.0000
1.014,0.0000,9.3638,0.0000
1.022,0.0000,9.3638,0.0000
1.030,0.0000,9.3638,0.0000
1.038,0.0000,9.3638,0.0000
1.046,0.0000,9.3638,0.0000
1.054,0.0000,9.3638,0.0000
1.062,0.0000,9.3638,0.0000
1.072,0.0000,9.3638,0.0000
1.079,0.0000,9.3638,0.0000
1.086,0.0000,9.3638,0.0000
1.093,0.0000,9.3638,0.0000
1.100,0.0000,9.3638,0.0000
1.108,0.0000,9.3638,0.0000
1.116,0.0000,9.3638,0.0000
1.124,0.0000,9.3638,0.0000
1.136,0.0000,9.3638,0.0000
1.144,0.0000,9.3638,0.0000
1.153,0.0000,9.3638,0.0000
1.160,0.0000,9.3638,0.0000
1.169,0.0000,9.3638,0.0000
1.176,0.0000,9.3638,0.0000
1.187,0.0000,9.3638,0.0000
1.198,0.0000,9.3638,0.0000
1.210,0.0000,9.3638,0.0000
1.218,0.0000,9.3638,0.0000
1.227,0.0000,9.3638,0.0000
1.236,0.0000,9.3638,0.0000
1.246,0.0000,9.3638,0.0000
1.257,0.0000,9.3638,0.0000
1.267,0.0000,9.3638,0.0000
1.275,0.0000,9.3638,0.0000
1.282,0.0000,9.3638,0.0000
1.290,0.0000,9.3638,0.0000
1.297,0.0000,9.3638,0.0000
1.306,0.0000,9.3638,0.0000
1.315,0.0000,9.3638,0.0000
1.322,0.0000,9.3638,0.0000
1.330,0.0000,9.3638,0.0000
1.339,0.0000,9.3638,0.0000
1.347,0.0000,9.3638,0.0000
1.356,0.0000,9.3638,0.0000
1.364,0.0000,9.3638,0.0000
1.373,0.0000,9.3638,0.0000
1.381,0.0000,9.3638,0.0000
1.390,0.0000,9.3638,0.0000
1.397,0.0000,9.3638,0.0000
1.406,0.0000,9.3638,0.0000
1.413,0.0000,9.3638,0.0000
1.420,0.0000,9.3638,0.0000
1.428,0.0000,9.3638,0.0000
1.437,0.0000,9.3638,0.0000
1.444,0.0000,9.3638,0.0000
1.452,0.0000,9.3638,0.0000
1.463,0.0000,9.3638,0.0000
1.480,0.0000,9.3638,0.0000
1.489,0.0000,9.3638,0.0000
1.498,0.0000,9.3638,0.0000
1.506,0.0000,9.3638,0.0000
1.514,0.0000,9.3638,0.0000
1.521,0.0000,9.3638,0.0000
1.532,0.0000,9.3638,0.0000
1.540,0.0000,9.3638,0.0000
1.551,0.0000,9.3638,0.0000
1.561,0.0000,9.3638,0.0000
1.571,0.0000,9.3638,0.0000
1.581,0.0000,9.3638,0.0000
1.592,0.0000,9.3638,0.0000
1.602,0.0000,9.3638,0.0000
1.612,0.0000,9.3638,0.0000
1.621,0.0000,9.3638,0.0000
1.629,0.0000,9.3638,0.0000
1.640,0.0000,9.3638,0.0000
1.653,0.0000,9.3638,0.0000
1.664,0.0000,9.3638,0.0000
1.673,0.0000,9.3638,0.0000
1.683,0.0000,9.3638,0.0000
1.693,0.0000,9.3638,0.0000
1.703,0.0000,9.3638,0.0000
1.715,0.0000,9.3638,0.0000
1.723,0.0000,9.3638,0.0000
1.733,0.0000,9.3638,0.0000
1.743,0.0000,9.3638,0.0000
1.753,0.0000,9.3638,0.0000
1.762,0.0000,9.3638,0.0000
1.770,0.0000,9.3638,0.0000
1.780,0.0000,9.3638,0.0000
1.788,0.0000,9.3638,0.0000
1.799,0.0000,9.3638,0.0000
1.808,0.0000,9.3638,0.0000
1.818,0.0000,9.3638,0.0000
1.828,0.0000,9.3638,0.0000
1.837,0.0000,9.3638,0.0000
1.847,0.0000,9.3638,0.0000
1.856,0.0000,9.3638,0.0000
1.866,0.0000,9.3638,0.0000
1.876,0.0000,9.3638,0.0000
1.886,0.0000,9.3638,0.0000
1.893,0.0000,9.3638,0.0000
1.902,0.0000,9.3638,0.0000
1.910,0.0000,9.3638,0.0000
1.919,0.0000,9.3638,0.0000
1.925,0.0000,9.3638,0.0000
1.934,0.0000,9.3638,0.0000
1.941,0.0000,9.3638,0.0000
1.949,0.0000,9.3638,0.0000
1.957,0.0000,9.3638,0.0000
1.965,0.0000,9.3638,0.0000
1.972,0.0000,9.3638,0.0000
1.980,0.0000,9.3638,0.0000
1.988,0.0000,9.3638,0.0000
1.996,0.0000,9.3638,0.0000
2.004,0.0000,9.3638,0.0000
2.011,0.0000,9.3638,0.0000
2.019,0.0000,9.3638,0.0000
2.027,0.0000,9.3638,0.0000
2.034,0.0000,9.3638,0.0000
2.044,0.0000,9.3638,0.0000
2.052,0.0000,9.3638,0.0000
2.059,0.0000,9.3638,0.0000
2.068,0.0000,9.3638,0.0000
2.077,0.0000,9.3638,0.0000
2.085,0.0000,9.3638,0.0000
2.093,0.0000,9.3638,0.0000
2.100,0.0000,9.3638,0.0000
2.110,0.0000,9.3638,0.0000
2.117,0.0000,9.3638,0.0000
2.124,0.0000,9.3638,0.0000
2.131,0.0000,9.3638,0.0000
2.139,0.0000,9.3638,0.0000
2.148,0.0000,9.3638,0.0000
2.156,0.0000,9.3638,0.0000
2.167,0.0000,9.3638,0.0000
2.174,0.0000,9.3638,0.0000
2.183,0.0000,9.3638,0.0000
2.189,0.0000,9.3638,0.0000
2.198,0.0000,9.3638,0.0000
2.207,0.0000,9.3638,0.0000
2.216,0.0000,9.3638,0.0000
