Time,JoyStick2Horizontal,JoyStick2Vertical,JoyStick3Vertical,JoyStick2Slider
0.000,0.0000,0.0000,0.0000,-1.0000
0.027,0.0000,0.0000,0.0000,-1.0000
0.042,0.0000,0.0000,0.0000,-1.0000
0.057,0.0000,0.0000,0.0000,-1.0000
0.066,0.0000,0.0000,0.0000,-1.0000
0.075,0.0000,0.0000,0.0000,-1.0000
0.084,0.0000,0.0000,0.0000,-1.0000
0.093,0.0000,0.0000,0.0000,-1.0000
0.102,0.0000,0.0000,0.0000,-1.0000
0.111,0.0000,0.0000,0.0000,-1.0000
0.119,0.0000,0.0000,0.0000,-1.0000
0.128,0.0000,0.0000,0.0000,-1.0000
0.137,0.0000,0.0000,0.0000,-1.0000
0.146,0.0000,0.0000,0.0000,-1.0000
0.154,0.0000,0.0000,0.0000,-1.0000
0.165,0.0000,0.0000,0.0000,-1.0000
0.174,0.0000,0.0000,0.0000,-1.0000
0.183,0.0000,0.0000,0.0000,-1.0000
0.193,0.0000,0.0000,0.0000,-1.0000
0.202,0.0000,0.0000,0.0000,-1.0000
0.212,0.0000,0.0000,0.0000,-1.0000
0.222,0.0000,0.0000,0.0000,-1.0000
0.232,0.0000,0.0000,0.0000,-1.0000
0.240,0.0000,0.0000,0.0000,-1.0000
0.249,0.0000,0.0000,0.0000,-1.0000
0.257,0.0000,0.0000,0.0000,-1.0000
0.267,0.0000,0.0000,0.0000,-1.0000
0.274,0.0000,0.0000,0.0000,-1.0000
0.285,0.0000,0.0000,0.0000,-1.0000
0.295,0.0000,0.0000,0.0000,-1.0000
0.303,0.0000,0.0000,0.0000,-1.0000
0.313,0.0000,0.0000,0.0000,-1.0000
0.321,0.0000,0.0000,0.0000,-1.0000
0.330,0.0000,0.0000,0.0000,-1.0000
0.338,0.0000,0.0000,0.0000,-1.0000
0.347,0.0000,0.0000,0.0000,-1.0000
0.356,0.0000,0.0000,0.0000,-1.0000
0.365,0.0000,0.0000,0.0000,-1.0000
0.373,0.0000,0.0000,0.0000,-1.0000
0.381,0.0000,0.0000,0.0000,-1.0000
0.389,0.0000,0.0000,0.0000,-1.0000
0.396,0.0000,0.0000,0.0000,-1.0000
0.404,0.0000,0.0000,0.0000,-1.0000
0.412,0.0000,0.0000,0.0000,-1.0000
0.420,0.0000,0.0000,0.0000,-1.0000
0.428,0.0000,0.0000,0.0000,-1.0000
0.437,0.0000,0.0000,0.0000,-1.0000
0.445,0.0000,0.0000,0.0000,-1.0000
0.454,0.0000,0.0000,0.0000,-1.0000
0.464,0.0000,0.0000,0.0000,-1.0000
0.473,0.0000,0.0000,0.0000,-1.0000
0.486,0.0000,0.0000,0.0000,-1.0000
0.497,0.0000,0.0000,0.0000,-1.0000
0.512,0.0000,0.0000,0.0000,-1.0000
0.522,0.0000,0.0000,0.0000,-1.0000
0.534,0.0000,0.0000,0.0000,-1.0000
0.545,0.0000,0.0000,0.0000,-1.0000
0.559,0.0000,0.0000,0.0000,-1.0000
0.569,0.0000,0.0000,0.0000,-1.0000
0.581,0.0000,0.0000,0.0000,-1.0000
0.591,0.0000,0.0000,0.0000,-1.0000
0.600,0.0000,0.0000,0.0000,-1.0000
0.610,0.0000,0.0000,0.0000,-1.0000
0.618,0.0000,0.0000,0.0000,-1.0000
0.628,0.0000,0.0000,0.0000,-1.0000
0.636,0.0000,0.0000,0.0000,-1.0000
0.645,0.0000,0.0000,0.0000,-1.0000
0.653,0.0000,0.0000,0.0000,-1.0000
0.662,0.0000,0.0000,0.0000,-1.0000
0.670,0.0000,0.0000,0.0000,-1.0000
0.679,0.0000,0.0000,0.0000,-1.0000
0.690,0.0000,0.0000,0.0000,-1.0000
0.697,0.0000,0.0000,0.0000,-1.0000
