Time,X,Y,Z
0.000,0.0000,9.3638,0.0000
0.027,0.0000,9.3638,0.0000
0.042,0.0000,9.3638,0.0000
0.057,0.0000,9.3638,0.0000
0.066,0.0000,9.3638,0.0000
0.075,0.0000,9.3638,0.0000
0.084,0.0000,9.3638,0.0000
0.093,0.0000,9.3638,0.0000
0.102,0.0000,9.3638,0.0000
0.111,0.0000,9.3638,0.0000
0.119,0.0000,9.3638,0.0000
0.128,0.0000,9.3638,0.0000
0.137,0.0000,9.3638,0.0000
0.146,0.0000,9.3638,0.0000
0.154,0.0000,9.3638,0.0000
0.165,0.0000,9.3638,0.0000
0.174,0.0000,9.3638,0.0000
0.183,0.0000,9.3638,0.0000
0.193,0.0000,9.3638,0.0000
0.202,0.0000,9.3638,0.0000
0.212,0.0000,9.3638,0.0000
0.222,0.0000,9.3638,0.0000
0.232,0.0000,9.3638,0.0000
0.240,0.0000,9.3638,0.0000
0.249,0.0000,9.3638,0.0000
0.257,0.0000,9.3638,0.0000
0.267,0.0000,9.3638,0.0000
0.274,0.0000,9.3638,0.0000
0.285,0.0000,9.3638,0.0000
0.295,0.0000,9.3638,0.0000
0.303,0.0000,9.3638,0.0000
0.313,0.0000,9.3638,0.0000
0.321,0.0000,9.3638,0.0000
0.330,0.0000,9.3638,0.0000
0.338,0.0000,9.3638,0.0000
0.347,0.0000,9.3638,0.0000
0.356,0.0000,9.3638,0.0000
0.365,0.0000,9.3638,0.0000
0.373,0.0000,9.3638,0.0000
0.381,0.0000,9.3638,0.0000
0.389,0.0000,9.3638,0.0000
0.396,0.0000,9.3638,0.0000
0.404,0.0000,9.3638,0.0000
0.412,0.0000,9.3638,0.0000
0.420,0.0000,9.3638,0.0000
0.428,0.0000,9.3638,0.0000
0.437,0.0000,9.3638,0.0000
0.445,0.0000,9.3638,0.0000
0.454,0.0000,9.3638,0.0000
0.464,0.0000,9.3638,0.0000
0.473,0.0000,9.3638,0.0000
0.486,0.0000,9.3638,0.0000
0.497,0.0000,9.3638,0.0000
0.512,0.0000,9.3638,0.0000
0.522,0.0000,9.3638,0.0000
0.534,0.0000,9.3638,0.0000
0.545,0.0000,9.3638,0.0000
0.559,0.0000,9.3638,0.0000
0.569,0.0000,9.3638,0.0000
0.581,0.0000,9.3638,0.0000
0.591,0.0000,9.3638,0.0000
0.600,0.0000,9.3638,0.0000
0.610,0.0000,9.3638,0.0000
0.618,0.0000,9.3638,0.0000
0.628,0.0000,9.3638,0.0000
0.636,0.0000,9.3638,0.0000
0.645,0.0000,9.3638,0.0000
0.653,0.0000,9.3638,0.0000
0.662,0.0000,9.3638,0.0000
0.670,0.0000,9.3638,0.0000
0.679,0.0000,9.3638,0.0000
0.690,0.0000,9.3638,0.0000
0.697,0.0000,9.3638,0.0000
0.707,0.0000,9.3638,0.0000
0.714,0.0000,9.3638,0.0000
0.722,0.0000,9.3638,0.0000
0.731,0.0000,9.3638,0.0000
0.739,0.0000,9.3638,0.0000
0.752,0.0000,9.3638,0.0000
0.761,0.0000,9.3638,0.0000
0.772,0.0000,9.3638,0.0000
0.785,0.0000,9.3638,0.0000
0.800,0.0000,9.3638,0.0000
0.812,0.0000,9.3638,0.0000
0.823,0.0000,9.3638,0.0000
0.835,0.0000,9.3638,0.0000
0.846,0.0000,9.3638,0.0000
0.857,0.0000,9.3638,0.0000
0.868,0.0000,9.3638,0.0000
0.882,0.0000,9.3638,0.0000
0.899,0.0000,9.3638,0.0000
0.910,0.0000,9.3638,0.0000
0.919,0.0000,9.3638,0.0000
0.929,0.0000,9.3638,0.0000
0.938,0.0000,9.3638,0.0000
0.948,0.0000,9.3638,0.0000
0.956,0.0000,9.3638,0.0000
0.967,0.0000,9.3638,0.0000
0.975,0.0000,9.3638,0.0000
0.986,0.0000,9.3638,0.0000
0.995,0.0000,9.3638,0.0000
1.005,0.0000,9.3638,0.0000
1.013,0.0000,9.3638,0.0000
1.025,0.0000,9.3638,0.0000
1.036,0.0000,9.3638,0.0000
1.050,0.0000,9.3638,0.0000
1.062,0.0000,9.3638,0.0000
1.074,0.0000,9.3638,0.0000
1.089,0.0000,9.3638,0.0000
1.102,0.0000,9.3638,0.0000
1.118,0.0000,9.3638,0.0000
1.130,0.0000,9.3638,0.0000
1.140,0.0000,9.3638,0.0000
1.154,0.0000,9.3638,0.0000
1.171,0.0000,9.3638,0.0000
1.186,0.0000,9.3638,0.0000
1.203,0.0000,9.3638,0.0000
1.214,0.0000,9.3638,0.0000
1.225,0.0000,9.3638,0.0000
1.238,0.0000,9.3638,0.0000
1.251,0.0000,9.3638,0.0000
1.262,0.0000,9.3638,0.0000
1.272,0.0000,9.3638,0.0000
1.286,0.0000,9.3638,0.0000
1.302,0.0000,9.3638,0.0000
1.312,0.0000,9.3638,0.0000
1.323,0.0000,9.3638,0.0000
1.332,0.0000,9.3638,0.0000
1.344,0.0000,9.3638,0.0000
1.355,0.0000,9.3638,0.0000
1.365,0.0000,9.3638,0.0000
1.376,0.0000,9.3638,0.0000
1.388,0.0000,9.3638,0.0000
1.398,0.0000,9.3638,0.0000
1.414,0.0000,9.3638,0.0000
1.423,0.0000,9.3638,0.0000
1.437,0.0000,9.3638,0.0000
1.448,0.0000,9.3638,0.0000
1.460,0.0000,9.3638,0.0000
