Time,JoyStick2Horizontal,JoyStick2Vertical,JoyStick3Vertical,JoyStick2Slider
0.000,0.0000,0.0000,0.0000,-1.0000
0.022,0.0000,0.0000,0.0000,-1.0000
0.034,0.0000,0.0000,0.0000,-1.0000
0.042,0.0000,0.0000,0.0000,-1.0000
0.052,0.0000,0.0000,0.0000,-1.0000
0.058,0.0000,0.0000,0.0000,-1.0000
0.065,0.0000,0.0000,0.0000,-1.0000
0.073,0.0000,0.0000,0.0000,-1.0000
0.079,0.0000,0.0000,0.0000,-1.0000
0.088,0.0000,0.0000,0.0000,-1.0000
0.100,0.0000,0.0000,0.0000,-1.0000
0.111,0.0000,0.0000,0.0000,-1.0000
0.119,0.0000,0.0000,0.0000,-1.0000
0.126,0.0000,0.0000,0.0000,-1.0000
0.133,0.0000,0.0000,0.0000,-1.0000
0.140,0.0000,0.0000,0.0000,-1.0000
0.148,0.0000,0.0000,0.0000,-1.0000
0.154,0.0000,0.0000,0.0000,-1.0000
0.161,0.0000,0.0000,0.0000,-1.0000
0.169,0.0000,0.0000,0.0000,-1.0000
0.177,0.0000,0.0000,0.0000,-1.0000
0.184,0.0000,0.0000,0.0000,-1.0000
0.191,0.0000,0.0000,0.0000,-1.0000
0.197,0.0000,0.0000,0.0000,-1.0000
0.204,0.0000,0.0000,0.0000,-1.0000
0.210,0.0000,0.0000,0.0000,-1.0000
0.218,0.0000,0.0000,0.0000,-1.0000
0.231,0.0000,0.0000,0.0000,-1.0000
0.239,0.0000,0.0000,0.0000,-1.0000
0.245,0.0000,0.0000,0.0000,-1.0000
0.253,0.0000,0.0000,0.0000,-1.0000
0.258,0.0000,0.0000,0.0000,-1.0000
0.265,0.0000,0.0000,0.0000,-1.0000
0.271,0.0000,0.0000,0.0000,-1.0000
0.277,0.0000,0.0000,0.0000,-1.0000
0.284,0.0000,0.0000,0.0000,-1.0000
0.290,0.0000,0.0000,0.0000,-1.0000
0.297,0.0000,0.0000,0.0000,-1.0000
0.304,0.0000,0.0000,0.0000,-1.0000
0.309,0.0000,0.0000,0.0000,-1.0000
0.316,0.0000,0.0000,0.0000,-1.0000
0.323,0.0000,0.0000,0.0000,-1.0000
0.330,0.0000,0.0000,0.0000,-1.0000
0.336,0.0000,0.0000,0.0000,-1.0000
