sampleIndex,time,isConnected,appFocused,isValid,gameScreenX,gameScreenY,clampedGameScreenX,clampedGameScreenY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight
0,0.0238,True,True,1,694.89,370.07,694.89,370.07,0.361923,0.342655,694.89,370.07,1920,1080
1,0.0357,True,True,1,675.55,359.14,675.55,359.14,0.351846,0.332541,675.55,359.14,1920,1080
2,0.0517,True,True,1,675.55,359.14,675.55,359.14,0.351846,0.332541,675.55,359.14,1920,1080
3,0.0741,True,True,1,655.08,351.86,655.08,351.86,0.341188,0.325796,655.08,351.86,1920,1080
4,0.0964,True,True,1,665.89,354.78,665.89,354.78,0.346817,0.328501,665.89,354.78,1920,1080
5,0.1122,True,True,1,665.89,354.78,665.89,354.78,0.346817,0.328501,665.89,354.78,1920,1080
6,0.1297,True,True,1,670.45,352.16,670.45,352.16,0.349192,0.326075,670.45,352.16,1920,1080
7,0.1499,True,True,1,692.34,351.09,692.34,351.09,0.360595,0.325079,692.34,351.09,1920,1080
8,0.1719,True,True,1,692.34,351.09,692.34,351.09,0.360595,0.325079,692.34,351.09,1920,1080
9,0.1941,True,True,1,726.90,356.16,726.90,356.16,0.378595,0.329782,726.90,356.16,1920,1080
10,0.2100,True,True,1,803.47,357.25,803.47,357.25,0.418474,0.330784,803.47,357.25,1920,1080
11,0.2324,True,True,1,803.47,357.25,803.47,357.25,0.418474,0.330784,803.47,357.25,1920,1080
12,0.2575,True,True,1,887.87,353.87,887.87,353.87,0.462433,0.327653,887.87,353.87,1920,1080
13,0.2724,True,True,1,956.51,352.19,956.51,352.19,0.498183,0.326101,956.51,352.19,1920,1080
14,0.2952,True,True,1,956.51,352.19,956.51,352.19,0.498183,0.326101,956.51,352.19,1920,1080
15,0.3124,True,True,1,935.38,360.34,935.38,360.34,0.487176,0.333647,935.38,360.34,1920,1080
16,0.3356,True,True,1,887.96,352.21,887.96,352.21,0.462480,0.326121,887.96,352.21,1920,1080
17,0.3537,True,True,1,887.96,352.21,887.96,352.21,0.462480,0.326121,887.96,352.21,1920,1080
18,0.3760,True,True,1,816.76,335.34,816.76,335.34,0.425394,0.310504,816.76,335.34,1920,1080
19,0.3909,True,True,1,757.14,329.68,757.14,329.68,0.394345,0.305261,757.14,329.68,1920,1080
20,0.4145,True,True,1,757.14,329.68,757.14,329.68,0.394345,0.305261,757.14,329.68,1920,1080
21,0.4322,True,True,1,702.27,318.94,702.27,318.94,0.365767,0.295316,702.27,318.94,1920,1080
22,0.4506,True,True,1,702.27,318.94,702.27,318.94,0.365767,0.295316,702.27,318.94,1920,1080
23,0.4751,True,True,1,659.29,315.75,659.29,315.75,0.343382,0.292365,659.29,315.75,1920,1080
24,0.4958,True,True,1,631.06,309.21,631.06,309.21,0.328677,0.286306,631.06,309.21,1920,1080
25,0.5102,True,True,1,631.06,309.21,631.06,309.21,0.328677,0.286306,631.06,309.21,1920,1080
26,0.5312,True,True,1,603.89,297.22,603.89,297.22,0.314526,0.275203,603.89,297.22,1920,1080
27,0.5535,True,True,1,585.96,283.49,585.96,283.49,0.305188,0.262492,585.96,283.49,1920,1080
28,0.5778,True,True,1,581.39,286.97,581.39,286.97,0.302806,0.265713,581.39,286.97,1920,1080
29,0.5927,True,True,1,581.39,286.97,581.39,286.97,0.302806,0.265713,581.39,286.97,1920,1080
30,0.6177,True,True,1,578.96,284.39,578.96,284.39,0.301540,0.263327,578.96,284.39,1920,1080
31,0.6320,True,True,1,578.96,284.39,578.96,284.39,0.301540,0.263327,578.96,284.39,1920,1080
32,0.6539,True,True,1,569.54,272.87,569.54,272.87,0.296633,0.252653,569.54,272.87,1920,1080
33,0.6779,True,True,1,575.74,273.98,575.74,273.98,0.299866,0.253688,575.74,273.98,1920,1080
34,0.6946,True,True,1,575.74,273.98,575.74,273.98,0.299866,0.253688,575.74,273.98,1920,1080
35,0.7107,True,True,1,578.94,272.39,578.94,272.39,0.301533,0.252214,578.94,272.39,1920,1080
36,0.7335,True,True,1,578.08,266.44,578.08,266.44,0.301083,0.246704,578.08,266.44,1920,1080
37,0.7558,True,True,1,582.38,262.57,582.38,262.57,0.303325,0.243120,582.38,262.57,1920,1080
38,0.7707,True,True,1,582.38,262.57,582.38,262.57,0.303325,0.243120,582.38,262.57,1920,1080
39,0.7938,True,True,1,581.04,259.38,581.04,259.38,0.302624,0.240168,581.04,259.38,1920,1080
40,0.8159,True,True,1,585.70,256.82,585.70,256.82,0.305054,0.237800,585.70,256.82,1920,1080
41,0.8358,True,True,1,585.70,256.82,585.70,256.82,0.305054,0.237800,585.70,256.82,1920,1080
42,0.8499,True,True,1,595.10,257.87,595.10,257.87,0.309946,0.238767,595.10,257.87,1920,1080
