sampleIndex,time,isConnected,appFocused,isValid,gameScreenX,gameScreenY,clampedGameScreenX,clampedGameScreenY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight
0,0.0264,True,True,1,962.23,575.65,962.23,575.65,0.501162,0.533010,962.23,575.65,1920,1080
1,0.0414,True,True,1,960.56,569.78,960.56,569.78,0.500292,0.527570,960.56,569.78,1920,1080
2,0.0539,True,True,1,960.56,569.78,960.56,569.78,0.500292,0.527570,960.56,569.78,1920,1080
3,0.0624,True,True,1,960.56,569.78,960.56,569.78,0.500292,0.527570,960.56,569.78,1920,1080
4,0.0896,True,True,1,957.43,562.71,957.43,562.71,0.498659,0.521026,957.43,562.71,1920,1080
5,0.1079,True,True,1,954.54,556.92,954.54,556.92,0.497157,0.515669,954.54,556.92,1920,1080
6,0.1245,True,True,1,954.54,556.92,954.54,556.92,0.497157,0.515669,954.54,556.92,1920,1080
7,0.1468,True,True,1,957.08,554.77,957.08,554.77,0.498477,0.513672,957.08,554.77,1920,1080
8,0.1625,True,True,1,960.27,552.92,960.27,552.92,0.500140,0.511963,960.27,552.92,1920,1080
9,0.1887,True,True,1,962.79,551.06,962.79,551.06,0.501454,0.510240,962.79,551.06,1920,1080
10,0.2047,True,True,1,962.79,551.06,962.79,551.06,0.501454,0.510240,962.79,551.06,1920,1080
11,0.2260,True,True,1,964.44,550.55,964.44,550.55,0.502312,0.509772,964.44,550.55,1920,1080
12,0.2476,True,True,1,965.43,550.49,965.43,550.49,0.502830,0.509712,965.43,550.49,1920,1080
13,0.2643,True,True,1,965.43,550.49,965.43,550.49,0.502830,0.509712,965.43,550.49,1920,1080
14,0.2962,True,True,1,966.50,550.77,966.50,550.77,0.503385,0.509974,966.50,550.77,1920,1080
15,0.3103,True,True,1,955.89,549.45,955.89,549.45,0.497861,0.508748,955.89,549.45,1920,1080
16,0.3251,True,True,1,955.89,549.45,955.89,549.45,0.497861,0.508748,955.89,549.45,1920,1080
17,0.3529,True,True,1,915.56,541.82,915.56,541.82,0.476856,0.501689,915.56,541.82,1920,1080
18,0.3664,True,True,1,915.56,541.82,915.56,541.82,0.476856,0.501689,915.56,541.82,1920,1080
19,0.3938,True,True,1,860.07,525.96,860.07,525.96,0.447951,0.486996,860.07,525.96,1920,1080
20,0.4083,True,True,1,816.77,518.87,816.77,518.87,0.425399,0.480439,816.77,518.87,1920,1080
21,0.4283,True,True,1,816.77,518.87,816.77,518.87,0.425399,0.480439,816.77,518.87,1920,1080
22,0.4464,True,True,1,785.97,516.05,785.97,516.05,0.409358,0.477828,785.97,516.05,1920,1080
23,0.4635,True,True,1,763.67,512.67,763.67,512.67,0.397742,0.474698,763.67,512.67,1920,1080
24,0.4902,True,True,1,749.21,509.88,749.21,509.88,0.390214,0.472114,749.21,509.88,1920,1080
25,0.5102,True,True,1,749.21,509.88,749.21,509.88,0.390214,0.472114,749.21,509.88,1920,1080
26,0.5284,True,True,1,739.62,507.78,739.62,507.78,0.385218,0.470165,739.62,507.78,1920,1080
27,0.5457,True,True,1,739.62,507.78,739.62,507.78,0.385218,0.470165,739.62,507.78,1920,1080
28,0.5634,True,True,1,746.01,500.81,746.01,500.81,0.388545,0.463708,746.01,500.81,1920,1080
29,0.5898,True,True,1,809.95,479.05,809.95,479.05,0.421847,0.443562,809.95,479.05,1920,1080
30,0.6073,True,True,1,809.95,479.05,809.95,479.05,0.421847,0.443562,809.95,479.05,1920,1080
31,0.6262,True,True,1,922.10,446.35,922.10,446.35,0.480262,0.413289,922.10,446.35,1920,1080
32,0.6430,True,True,1,1027.74,416.41,1027.74,416.41,0.535283,0.385568,1027.74,416.41,1920,1080
33,0.6769,True,True,1,1098.99,408.11,1098.99,408.11,0.572391,0.377876,1098.99,408.11,1920,1080
34,0.6899,True,True,1,1098.99,408.11,1098.99,408.11,0.572391,0.377876,1098.99,408.11,1920,1080
35,0.7109,True,True,1,1141.83,401.44,1141.83,401.44,0.594705,0.371706,1141.83,401.44,1920,1080
36,0.7247,True,True,1,1141.83,401.44,1141.83,401.44,0.594705,0.371706,1141.83,401.44,1920,1080
37,0.7549,True,True,1,1166.85,397.21,1166.85,397.21,0.607732,0.367789,1166.85,397.21,1920,1080
38,0.7640,True,True,1,1181.29,396.78,1181.29,396.78,0.615253,0.367385,1181.29,396.78,1920,1080
39,0.7860,True,True,1,1181.29,396.78,1181.29,396.78,0.615253,0.367385,1181.29,396.78,1920,1080
40,0.8161,True,True,1,1181.29,396.78,1181.29,396.78,0.615253,0.367385,1181.29,396.78,1920,1080
41,0.8433,True,True,1,1181.29,396.78,1181.29,396.78,0.615253,0.367385,1181.29,396.78,1920,1080
42,0.8766,True,True,1,1181.29,396.78,1181.29,396.78,0.615253,0.367385,1181.29,396.78,1920,1080
43,0.8933,True,True,1,1181.29,396.78,1181.29,396.78,0.615253,0.367385,1181.29,396.78,1920,1080
44,0.9087,True,True,1,1181.29,396.78,1181.29,396.78,0.615253,0.367385,1181.29,396.78,1920,1080
45,0.9239,True,True,1,1181.29,396.78,1181.29,396.78,0.615253,0.367385,1181.29,396.78,1920,1080
46,0.9344,True,True,1,1181.29,396.78,1181.29,396.78,0.615253,0.367385,1181.29,396.78,1920,1080
47,0.9431,True,True,1,955.66,365.68,955.66,365.68,0.497739,0.338589,955.66,365.68,1920,1080
48,0.9625,True,True,1,955.66,365.68,955.66,365.68,0.497739,0.338589,955.66,365.68,1920,1080
49,0.9888,True,True,1,917.90,351.31,917.90,351.31,0.478074,0.325287,917.90,351.31,1920,1080
50,1.0147,True,True,1,873.62,343.87,873.62,343.87,0.455012,0.318401,873.62,343.87,1920,1080
51,1.0290,True,True,1,873.62,343.87,873.62,343.87,0.455012,0.318401,873.62,343.87,1920,1080
52,1.0498,True,True,1,835.36,338.55,835.36,338.55,0.435081,0.313475,835.36,338.55,1920,1080
53,1.0668,True,True,1,804.13,336.74,804.13,336.74,0.418817,0.311796,804.13,336.74,1920,1080
54,1.0838,True,True,1,804.13,336.74,804.13,336.74,0.418817,0.311796,804.13,336.74,1920,1080
55,1.1107,True,True,1,782.15,336.46,782.15,336.46,0.407371,0.311541,782.15,336.46,1920,1080
56,1.1285,True,True,1,766.39,335.27,766.39,335.27,0.399160,0.310435,766.39,335.27,1920,1080
57,1.1458,True,True,1,766.39,335.27,766.39,335.27,0.399160,0.310435,766.39,335.27,1920,1080
58,1.1642,True,True,1,771.78,320.83,771.78,320.83,0.401971,0.297061,771.78,320.83,1920,1080
59,1.1907,True,True,1,829.00,287.28,829.00,287.28,0.431773,0.265999,829.00,287.28,1920,1080
60,1.2023,True,True,1,829.00,287.28,829.00,287.28,0.431773,0.265999,829.00,287.28,1920,1080
61,1.2243,True,True,1,891.16,254.10,891.16,254.10,0.464148,0.235273,891.16,254.10,1920,1080
62,1.2504,True,True,1,943.90,225.41,943.90,225.41,0.491617,0.208714,943.90,225.41,1920,1080
63,1.2664,True,True,1,943.90,225.41,943.90,225.41,0.491617,0.208714,943.90,225.41,1920,1080
64,1.2951,True,True,1,983.16,204.07,983.16,204.07,0.512062,0.188957,983.16,204.07,1920,1080
65,1.3063,True,True,1,1009.86,188.90,1009.86,188.90,0.525971,0.174908,1009.86,188.90,1920,1080
66,1.3236,True,True,1,1009.86,188.90,1009.86,188.90,0.525971,0.174908,1009.86,188.90,1920,1080
67,1.3489,True,True,1,1026.77,178.42,1026.77,178.42,0.534775,0.165200,1026.77,178.42,1920,1080
68,1.3650,True,True,1,1026.77,178.42,1026.77,178.42,0.534775,0.165200,1026.77,178.42,1920,1080
69,1.3926,True,True,1,1036.66,171.97,1036.66,171.97,0.539927,0.159235,1036.66,171.97,1920,1080
70,1.4098,True,True,1,1033.62,171.26,1033.62,171.26,0.538343,0.158571,1033.62,171.26,1920,1080
71,1.4241,True,True,1,1033.62,171.26,1033.62,171.26,0.538343,0.158571,1033.62,171.26,1920,1080
72,1.4445,True,True,1,990.21,178.34,990.21,178.34,0.515733,0.165126,990.21,178.34,1920,1080
73,1.4729,True,True,1,916.62,197.03,916.62,197.03,0.477409,0.182438,916.62,197.03,1920,1080
74,1.4888,True,True,1,827.16,221.74,827.16,221.74,0.430814,0.205312,827.16,221.74,1920,1080
75,1.5035,True,True,1,827.16,221.74,827.16,221.74,0.430814,0.205312,827.16,221.74,1920,1080
76,1.5562,True,True,1,713.34,274.30,713.34,274.30,0.371532,0.253983,713.34,274.30,1920,1080
77,1.5718,True,True,1,713.34,274.30,713.34,274.30,0.371532,0.253983,713.34,274.30,1920,1080
78,1.5815,True,True,1,681.84,283.60,681.84,283.60,0.355127,0.262595,681.84,283.60,1920,1080
79,1.5963,True,True,1,681.84,283.60,681.84,283.60,0.355127,0.262595,681.84,283.60,1920,1080
80,1.6082,True,True,1,659.30,282.49,659.30,282.49,0.343384,0.261562,659.30,282.49,1920,1080
81,1.6274,True,True,1,659.30,282.49,659.30,282.49,0.343384,0.261562,659.30,282.49,1920,1080
82,1.6483,True,True,1,656.37,288.69,656.37,288.69,0.341861,0.267304,656.37,288.69,1920,1080
83,1.6655,True,True,1,656.37,288.69,656.37,288.69,0.341861,0.267304,656.37,288.69,1920,1080
84,1.6877,True,True,1,654.23,295.55,654.23,295.55,0.340742,0.273654,654.23,295.55,1920,1080
85,1.7081,True,True,1,652.27,302.14,652.27,302.14,0.339722,0.279757,652.27,302.14,1920,1080
86,1.7262,True,True,1,652.27,302.14,652.27,302.14,0.339722,0.279757,652.27,302.14,1920,1080
87,1.7447,True,True,1,650.50,309.84,650.50,309.84,0.338800,0.286891,650.50,309.84,1920,1080
88,1.7698,True,True,1,649.63,314.41,649.63,314.41,0.338348,0.291120,649.63,314.41,1920,1080
89,1.7896,True,True,1,647.21,318.90,647.21,318.90,0.337091,0.295276,647.21,318.90,1920,1080
90,1.8081,True,True,1,647.21,318.90,647.21,318.90,0.337091,0.295276,647.21,318.90,1920,1080
91,1.8235,True,True,1,639.67,343.58,639.67,343.58,0.333161,0.318127,639.67,343.58,1920,1080
92,1.8511,True,True,1,625.75,387.14,625.75,387.14,0.325910,0.358464,625.75,387.14,1920,1080
93,1.8707,True,True,1,625.75,387.14,625.75,387.14,0.325910,0.358464,625.75,387.14,1920,1080
94,1.8883,True,True,1,608.72,426.40,608.72,426.40,0.317040,0.394816,608.72,426.40,1920,1080
95,1.9049,True,True,1,608.72,426.40,608.72,426.40,0.317040,0.394816,608.72,426.40,1920,1080
96,1.9348,True,True,1,592.61,451.71,592.61,451.71,0.308653,0.418251,592.61,451.71,1920,1080
97,1.9460,True,True,1,584.59,466.57,584.59,466.57,0.304472,0.432011,584.59,466.57,1920,1080
98,1.9691,True,True,1,582.67,481.68,582.67,481.68,0.303472,0.446001,582.67,481.68,1920,1080
99,1.9832,True,True,1,582.67,481.68,582.67,481.68,0.303472,0.446001,582.67,481.68,1920,1080
100,2.0085,True,True,1,576.82,490.99,576.82,490.99,0.300429,0.454621,576.82,490.99,1920,1080
101,2.0251,True,True,1,576.82,490.99,576.82,490.99,0.300429,0.454621,576.82,490.99,1920,1080
102,2.0435,True,True,1,576.25,496.61,576.25,496.61,0.300128,0.459828,576.25,496.61,1920,1080
103,2.0677,True,True,1,569.41,499.26,569.41,499.26,0.296568,0.462280,569.41,499.26,1920,1080
104,2.0847,True,True,1,569.41,499.26,569.41,499.26,0.296568,0.462280,569.41,499.26,1920,1080
105,2.1048,True,True,1,524.70,516.62,524.70,516.62,0.273280,0.478356,524.70,516.62,1920,1080
106,2.1227,True,True,1,472.94,541.84,472.94,541.84,0.246325,0.501700,472.94,541.84,1920,1080
107,2.1475,True,True,1,472.94,541.84,472.94,541.84,0.246325,0.501700,472.94,541.84,1920,1080
108,2.1659,True,True,1,435.19,563.19,435.19,563.19,0.226663,0.521474,435.19,563.19,1920,1080
109,2.1854,True,True,1,409.90,581.59,409.90,581.59,0.213490,0.538507,409.90,581.59,1920,1080
110,2.2049,True,True,1,409.90,581.59,409.90,581.59,0.213490,0.538507,409.90,581.59,1920,1080
111,2.2251,True,True,1,393.07,596.36,393.07,596.36,0.204724,0.552182,393.07,596.36,1920,1080
112,2.2443,True,True,1,380.85,606.34,380.85,606.34,0.198361,0.561428,380.85,606.34,1920,1080
113,2.2692,True,True,1,380.85,606.34,380.85,606.34,0.198361,0.561428,380.85,606.34,1920,1080
114,2.2860,True,True,1,376.56,611.95,376.56,611.95,0.196123,0.566623,376.56,611.95,1920,1080
115,2.3109,True,True,1,411.65,602.76,411.65,602.76,0.214401,0.558114,411.65,602.76,1920,1080
116,2.3272,True,True,1,411.65,602.76,411.65,602.76,0.214401,0.558114,411.65,602.76,1920,1080
117,2.3431,True,True,1,436.30,592.55,436.30,592.55,0.227240,0.548656,436.30,592.55,1920,1080
118,2.3789,True,True,1,469.98,575.67,469.98,575.67,0.244782,0.533027,469.98,575.67,1920,1080
119,2.3925,True,True,1,509.86,555.75,509.86,555.75,0.265554,0.514581,509.86,555.75,1920,1080
120,2.4132,True,True,1,509.86,555.75,509.86,555.75,0.265554,0.514581,509.86,555.75,1920,1080
121,2.4225,True,True,1,509.86,555.75,509.86,555.75,0.265554,0.514581,509.86,555.75,1920,1080
122,2.4484,True,True,1,544.35,540.54,544.35,540.54,0.283515,0.500499,544.35,540.54,1920,1080
123,2.4670,True,True,1,571.84,530.13,571.84,530.13,0.297836,0.490859,571.84,530.13,1920,1080
124,2.4847,True,True,1,590.78,522.98,590.78,522.98,0.307698,0.484238,590.78,522.98,1920,1080
125,2.5031,True,True,1,590.78,522.98,590.78,522.98,0.307698,0.484238,590.78,522.98,1920,1080
126,2.5293,True,True,1,603.65,517.42,603.65,517.42,0.314403,0.479092,603.65,517.42,1920,1080
127,2.5456,True,True,1,611.63,514.32,611.63,514.32,0.318555,0.476218,611.63,514.32,1920,1080
128,2.5636,True,True,1,611.63,514.32,611.63,514.32,0.318555,0.476218,611.63,514.32,1920,1080
129,2.5886,True,True,1,616.34,512.53,616.34,512.53,0.321012,0.474563,616.34,512.53,1920,1080
130,2.6047,True,True,1,619.77,511.95,619.77,511.95,0.322799,0.474024,619.77,511.95,1920,1080
131,2.6230,True,True,1,619.77,511.95,619.77,511.95,0.322799,0.474024,619.77,511.95,1920,1080
132,2.6472,True,True,1,622.07,509.73,622.07,509.73,0.323996,0.471977,622.07,509.73,1920,1080
133,2.6641,True,True,1,622.07,509.73,622.07,509.73,0.323996,0.471977,622.07,509.73,1920,1080
